MatchID,TotalSeconds,HomeTeam,RoadTeam,HomeNumberPenalties,RoadNumberPenalties,HomeTeamPMinutes,RoadTeamPMinutes,HomePenaltySum,RoadPenaltySum,HomeGoals-RoadGoals,RoadGoals-HomeGoals,KurtHomePlayers-KurtRoadPlayers,RoadPlayers,HomePlayers,OliverHomePlayers-OliverRoadPlayers,Period,TimeOfPenalty,minutes,seconds,isRegular
2010020330,2883,31,2,3,2,9,7,2,6,3,-3,0,24,26,2,3,00:08:03,48,3,1
2010020331,114,21,23,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:01:54,1,54,1
2010020332,1419,22,18,1,1,5,5,0,1,-1,1,0,11,12,1,2,00:03:39,23,39,1
2010020332,2400,22,18,1,2,5,7,1,3,-1,1,0,0,0,0,2,00:20:00,40,0,1
2010020335,254,15,16,0,1,0,0,0,0,0,0,-4,6,1,-5,1,00:04:14,4,14,1
2010020335,1682,15,16,1,1,5,5,1,2,1,-1,0,11,12,1,2,00:08:02,28,2,1
2010020335,3014,15,16,2,1,4,2,3,5,3,-3,0,16,17,1,3,00:10:14,50,14,1
2010020336,1127,2,8,1,2,2,4,1,3,1,-1,0,17,16,-1,1,00:18:47,18,47,1
2010020336,2394,2,8,4,3,19,9,5,5,3,-3,0,35,38,3,2,00:19:54,39,54,1
2010020339,332,18,22,2,2,7,7,0,0,0,0,-1,23,19,-4,1,00:05:32,5,32,1
2010020340,871,17,23,1,1,2,2,1,0,1,-1,0,11,12,1,1,00:14:31,14,31,1
2010020340,995,17,23,1,1,5,5,2,1,1,-1,0,12,11,-1,1,00:16:35,16,35,1
2010020340,1007,17,23,1,1,5,5,3,2,1,-1,0,12,11,-1,1,00:16:47,16,47,1
2010020342,2226,11,20,1,1,5,5,1,3,2,-2,0,11,12,1,2,00:17:06,37,6,1
2010020343,163,6,26,1,1,2,2,0,0,-1,1,0,12,12,0,1,00:02:43,2,43,1
2010020344,1904,19,4,1,1,5,5,2,1,-1,1,0,12,11,-1,2,00:11:44,31,44,1
2010020344,3202,19,4,1,2,2,4,3,4,-2,2,0,14,18,4,3,00:13:22,53,22,1
2010020346,1501,31,13,1,1,5,5,1,2,3,-3,0,11,12,1,2,00:05:01,25,1,1
2010020346,1831,31,13,1,1,5,5,2,3,3,-3,0,11,12,1,2,00:10:31,30,31,1
2010020346,2286,31,13,1,2,2,4,3,4,2,-2,0,16,17,1,2,00:18:06,38,6,1
2010020346,2451,31,13,1,0,2,0,4,6,3,-3,-1,7,7,0,3,00:00:51,40,51,1
2010020346,3308,31,13,1,1,2,2,6,6,3,-3,0,11,12,1,3,00:15:08,55,8,1
2010020348,1098,23,15,1,1,5,5,1,0,-1,1,0,12,11,-1,1,00:18:18,18,18,1
2010020348,1999,23,15,1,1,5,5,2,2,-3,3,0,12,11,-1,2,00:13:19,33,19,1
2010020348,3123,23,15,1,1,2,2,3,5,-2,2,0,11,12,1,3,00:12:03,52,3,1
2010020349,1772,29,22,1,1,2,2,2,3,-2,2,-1,11,10,-1,2,00:09:32,29,32,1
2010020349,2784,29,22,2,3,4,6,4,5,-3,3,0,22,28,6,3,00:06:24,46,24,1
2010020352,862,10,19,1,1,5,5,0,0,0,0,0,11,12,1,1,00:14:22,14,22,1
2010020355,324,4,18,1,1,5,5,0,0,1,-1,0,12,11,-1,1,00:05:24,5,24,1
2010020355,1874,4,18,1,1,5,5,2,4,4,-4,0,12,11,-1,2,00:11:14,31,14,1
2010020355,3290,4,18,1,2,2,4,4,6,2,-2,0,17,16,-1,3,00:14:50,54,50,1
2010020355,3429,4,18,2,2,7,7,5,8,3,-3,0,22,21,-1,3,00:17:09,57,9,1
2010020355,3600,4,18,1,0,2,0,8,10,2,-2,0,0,0,0,3,00:20:00,60,0,1
2010020357,3181,26,9,2,0,4,0,2,2,-3,3,0,12,11,-1,3,00:13:01,53,1,1
2010020359,995,7,13,1,1,5,5,1,1,-2,2,0,12,11,-1,1,00:16:35,16,35,1
2010020359,2113,7,13,1,1,2,2,3,5,-2,2,0,12,11,-1,2,00:15:13,35,13,1
2010020359,2240,7,13,0,1,0,0,4,6,-2,2,5,1,6,5,2,00:17:20,37,20,1
2010020360,2399,30,17,0,1,0,2,5,2,-1,1,-1,7,6,-1,2,00:19:59,39,59,1
2010020362,178,20,24,0,2,0,4,0,1,0,0,0,11,12,1,1,00:02:58,2,58,1
2010020362,958,20,24,2,1,4,2,0,3,0,0,0,16,17,1,1,00:15:58,15,58,1
2010020363,122,16,25,1,1,5,5,0,0,-1,1,0,11,12,1,1,00:02:02,2,2,1
2010020363,2046,16,25,2,0,15,0,5,2,-1,1,0,12,11,-1,2,00:14:06,34,6,1
2010020363,3427,16,25,2,1,4,2,9,4,-4,4,0,19,16,-3,3,00:17:07,57,7,1
2010020364,369,10,21,0,1,0,2,0,0,0,0,-1,7,6,-1,1,00:06:09,6,9,1
2010020364,845,10,21,1,1,5,5,0,1,1,-1,0,12,11,-1,1,00:14:05,14,5,1
2010020366,571,1,6,1,1,5,5,0,0,-1,1,0,11,12,1,1,00:09:31,9,31,1
2010020367,2226,14,2,0,2,0,4,2,1,-5,5,0,11,12,1,2,00:17:06,37,6,1
2010020368,204,28,23,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:03:24,3,24,1
2010020368,1812,28,23,1,1,5,5,2,1,0,0,0,12,11,-1,2,00:10:12,30,12,1
2010020369,111,15,31,1,1,5,5,0,0,0,0,0,11,12,1,1,00:01:51,1,51,1
2010020370,2663,27,26,1,1,2,2,2,3,-3,3,0,11,12,1,3,00:04:23,44,23,1
2010020371,881,22,3,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:14:41,14,41,1
2010020371,1200,22,3,0,1,0,2,1,1,0,0,0,0,0,0,1,00:20:00,20,0,1
2010020373,762,23,28,2,4,7,19,0,0,0,0,0,36,31,-5,1,00:12:42,12,42,1
2010020373,918,23,28,2,0,12,0,2,4,0,0,0,12,11,-1,1,00:15:18,15,18,1
2010020373,1620,23,28,1,1,2,2,4,6,1,-1,0,12,11,-1,2,00:07:00,27,0,1
2010020375,2355,8,30,2,2,4,7,2,3,3,-3,0,19,23,4,2,00:19:15,39,15,1
2010020375,2409,8,30,2,1,4,2,4,5,3,-3,-1,18,13,-5,3,00:00:09,40,9,1
2010020375,2676,8,30,3,1,17,5,6,6,3,-3,0,24,20,-4,3,00:04:36,44,36,1
2010020375,2868,8,30,3,2,17,7,9,7,3,-3,0,26,30,4,3,00:07:48,47,48,1
2010020375,2937,8,30,3,1,17,5,12,9,3,-3,0,25,20,-5,3,00:08:57,48,57,1
2010020375,3433,8,30,0,2,0,15,15,10,4,-4,1,11,13,2,3,00:17:13,57,13,1
2010020379,434,7,14,1,1,2,2,2,0,0,0,0,11,12,1,1,00:07:14,7,14,1
2010020379,2693,7,14,1,1,2,2,3,3,1,-1,0,12,11,-1,3,00:04:53,44,53,1
2010020381,520,1,13,2,2,7,7,0,0,-1,1,0,23,21,-2,1,00:08:40,8,40,1
2010020382,345,27,8,1,1,2,2,0,1,0,0,0,12,11,-1,1,00:05:45,5,45,1
2010020382,1200,27,8,1,1,2,2,2,2,0,0,0,0,0,0,1,00:20:00,20,0,1
2010020383,2539,3,31,2,1,7,5,1,3,-1,1,0,17,16,-1,3,00:02:19,42,19,1
2010020384,1012,30,15,0,2,0,4,3,1,-4,4,0,11,12,1,1,00:16:52,16,52,1
2010020384,1719,30,15,1,1,2,2,3,3,-4,4,0,12,11,-1,2,00:08:39,28,39,1
2010020384,1843,30,15,1,1,5,5,4,4,-5,5,0,12,11,-1,2,00:10:43,30,43,1
2010020387,570,22,20,1,1,2,2,0,1,1,-1,0,12,11,-1,1,00:09:30,9,30,1
2010020389,195,6,18,1,1,5,5,0,0,0,0,0,11,12,1,1,00:03:15,3,15,1
2010020389,507,6,18,1,1,2,2,1,1,0,0,1,11,13,2,1,00:08:27,8,27,1
2010020393,1796,4,16,1,1,2,2,2,5,1,-1,1,10,11,1,2,00:09:56,29,56,1
2010020393,2193,4,16,1,1,5,5,4,6,1,-1,0,12,11,-1,2,00:16:33,36,33,1
2010020394,279,10,24,1,1,5,5,0,1,0,0,0,11,12,1,1,00:04:39,4,39,1
2010020394,2400,10,24,0,1,0,2,7,3,-2,2,0,0,0,0,2,00:20:00,40,0,1
2010020394,3501,10,24,2,2,4,4,7,4,-3,3,0,26,23,-3,3,00:18:21,58,21,1
2010020395,118,25,18,1,2,5,7,0,0,0,0,0,15,18,3,1,00:01:58,1,58,1
2010020396,1497,15,14,1,2,2,4,2,3,0,0,0,16,18,2,2,00:04:57,24,57,1
2010020396,2729,15,14,1,1,5,5,4,7,1,-1,0,12,12,0,3,00:05:29,45,29,1
2010020396,3045,15,14,1,0,2,0,5,8,1,-1,5,1,6,5,3,00:10:45,50,45,1
2010020397,1945,3,1,1,1,5,5,2,3,2,-2,0,12,11,-1,2,00:12:25,32,25,1
2010020401,844,13,8,1,2,5,7,0,0,1,-1,0,16,18,2,1,00:14:04,14,4,1
2010020402,3338,2,27,1,1,2,2,2,4,2,-2,0,12,11,-1,3,00:15:38,55,38,1
2010020402,3526,2,27,2,1,12,2,3,5,3,-3,0,18,17,-1,3,00:18:46,58,46,1
2010020405,2411,6,10,1,1,2,2,2,2,-1,1,0,12,11,-1,3,00:00:11,40,11,1
2010020406,3786,7,26,1,1,2,2,4,3,0,0,0,9,10,1,4,00:03:06,63,6,1
2010020407,326,15,1,0,1,0,2,0,0,0,0,-1,7,6,-1,1,00:05:26,5,26,1
2010020407,947,15,1,1,1,5,5,2,1,1,-1,0,11,12,1,1,00:15:47,15,47,1
2010020407,1511,15,1,0,1,0,2,3,2,1,-1,-1,7,6,-1,2,00:05:11,25,11,1
2010020407,2163,15,1,1,1,5,5,4,3,4,-4,0,11,12,1,2,00:16:03,36,3,1
2010020407,2384,15,1,1,1,2,2,5,5,4,-4,0,11,12,1,2,00:19:44,39,44,1
2010020407,2583,15,1,2,2,7,7,6,6,4,-4,-4,23,18,-5,3,00:03:03,43,3,1
2010020407,2623,15,1,5,2,21,7,8,8,4,-4,0,42,38,-4,3,00:03:43,43,43,1
2010020409,732,4,22,1,1,5,5,0,0,1,-1,0,12,11,-1,1,00:12:12,12,12,1
2010020410,169,25,10,2,1,7,5,0,0,0,0,0,16,17,1,1,00:02:49,2,49,1
2010020410,1216,25,10,1,2,5,15,3,4,1,-1,-1,18,18,0,2,00:00:16,20,16,1
2010020411,502,13,28,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:08:22,8,22,1
2010020411,1421,13,28,1,0,0,0,2,5,1,-1,4,1,6,5,2,00:03:41,23,41,1
2010020411,1671,13,28,1,1,5,5,3,5,0,0,0,11,12,1,2,00:07:51,27,51,1
2010020413,797,1,7,0,2,0,4,1,0,-2,2,1,11,12,1,1,00:13:17,13,17,1
2010020414,693,3,21,1,1,5,5,0,2,0,0,0,12,11,-1,1,00:11:33,11,33,1
2010020415,1049,27,23,2,1,15,5,1,2,0,0,0,18,18,0,1,00:17:29,17,29,1
2010020416,1004,18,30,1,1,5,5,2,2,2,-2,0,12,11,-1,1,00:16:44,16,44,1
2010020416,1517,18,30,2,1,4,2,5,3,2,-2,0,18,16,-2,2,00:05:17,25,17,1
2010020418,1059,19,16,1,1,5,5,1,1,1,-1,0,12,11,-1,1,00:17:39,17,39,1
2010020421,3580,31,11,2,1,12,2,3,3,-2,2,2,15,16,1,3,00:19:40,59,40,1
2010020423,2084,6,12,1,2,5,7,4,2,0,0,0,16,17,1,2,00:14:44,34,44,1
2010020425,1508,13,7,0,2,0,15,0,1,0,0,0,11,12,1,2,00:05:08,25,8,1
2010020426,949,8,15,2,2,7,7,1,3,-1,1,2,15,22,7,1,00:15:49,15,49,1
2010020426,1907,8,15,2,1,4,2,4,6,-1,1,0,18,16,-2,2,00:11:47,31,47,1
2010020426,3063,8,15,1,1,2,2,7,8,-1,1,0,12,11,-1,3,00:11:03,51,3,1
2010020427,659,1,2,2,2,4,4,0,0,2,-2,0,24,22,-2,1,00:10:59,10,59,1
2010020428,457,14,9,0,1,0,2,1,1,-2,2,1,6,7,1,1,00:07:37,7,37,1
2010020428,1565,14,9,1,1,5,5,1,2,-2,2,0,11,12,1,2,00:06:05,26,5,1
2010020430,1567,3,11,2,0,15,0,1,1,-1,1,0,12,11,-1,2,00:06:07,26,7,1
2010020430,2111,3,11,1,1,5,5,3,1,-2,2,0,11,12,1,2,00:15:11,35,11,1
2010020432,902,18,29,1,1,5,5,0,1,0,0,0,12,11,-1,1,00:15:02,15,2,1
2010020433,569,17,21,1,1,2,2,0,1,1,-1,0,12,11,-1,1,00:09:29,9,29,1
2010020433,797,17,21,1,1,2,2,1,2,1,-1,1,10,10,0,1,00:13:17,13,17,1
2010020434,1720,24,22,1,1,5,5,3,2,2,-2,0,11,12,1,2,00:08:40,28,40,1
2010020436,1378,19,20,1,1,5,5,2,3,-1,1,0,12,11,-1,2,00:02:58,22,58,1
2010020436,2367,19,20,1,1,5,5,4,6,-1,1,0,12,11,-1,2,00:19:27,39,27,1
2010020438,1516,23,3,1,1,5,5,1,2,4,-4,0,11,12,1,2,00:05:16,25,16,1
2010020438,1773,23,3,1,1,5,5,2,3,4,-4,0,12,11,-1,2,00:09:33,29,33,1
2010020438,3149,23,3,1,1,2,2,5,5,6,-6,0,12,11,-1,3,00:12:29,52,29,1
2010020438,3274,23,3,2,2,7,7,6,6,7,-7,0,22,23,1,3,00:14:34,54,34,1
2010020438,3302,23,3,1,1,10,10,8,8,7,-7,0,11,12,1,3,00:15:02,55,2,1
2010020440,2059,10,20,0,1,0,0,4,2,1,-1,1,1,1,0,2,00:14:19,34,19,1
2010020444,1098,11,4,1,1,5,5,1,0,0,0,0,11,12,1,1,00:18:18,18,18,1
2010020447,2501,7,15,1,1,2,2,2,4,1,-1,0,12,11,-1,3,00:01:41,41,41,1
2010020448,1939,6,1,1,1,5,5,2,1,-1,1,0,12,11,-1,2,00:12:19,32,19,1
2010020448,3095,6,1,1,1,10,10,6,3,-3,3,0,11,12,1,3,00:11:35,51,35,1
2010020449,3600,8,13,2,3,4,6,5,5,1,-1,0,19,29,10,3,00:20:00,60,0,1
2010020451,2638,15,23,1,1,5,5,2,3,1,-1,0,11,12,1,3,00:03:58,43,58,1
2010020457,1327,17,26,0,2,0,4,1,1,-1,1,-1,11,10,-1,2,00:02:07,22,7,1
2010020458,1537,4,11,1,1,2,2,0,2,0,0,0,12,11,-1,2,00:05:37,25,37,1
2010020460,338,28,10,1,1,5,5,1,0,0,0,0,12,11,-1,1,00:05:38,5,38,1
2010020460,1047,28,10,1,2,2,4,3,2,3,-3,0,17,18,1,1,00:17:27,17,27,1
2010020460,2253,28,10,1,1,5,5,6,4,2,-2,0,11,12,1,2,00:17:33,37,33,1
2010020461,66,23,24,1,0,2,0,0,0,0,0,-1,7,6,-1,1,00:01:06,1,6,1
2010020462,1332,31,29,2,1,15,5,2,2,0,0,0,17,16,-1,2,00:02:12,22,12,1
2010020463,1891,2,13,1,1,5,5,1,3,1,-1,1,9,12,3,2,00:11:31,31,31,1
2010020464,1802,18,19,1,1,5,5,4,3,1,-1,0,11,12,1,2,00:10:02,30,2,1
2010020464,3591,18,19,2,4,12,24,7,5,2,-2,0,31,36,5,3,00:19:51,59,51,1
2010020467,1034,16,1,1,1,2,2,0,1,0,0,0,12,11,-1,1,00:17:14,17,14,1
2010020468,376,6,30,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:06:16,6,16,1
2010020468,2099,6,30,1,1,2,2,3,3,3,-3,0,11,12,1,2,00:14:59,34,59,1
2010020469,90,14,17,1,0,2,0,0,0,0,0,1,6,7,1,1,00:01:30,1,30,1
2010020470,2118,21,8,1,1,2,2,2,4,4,-4,0,12,11,-1,2,00:15:18,35,18,1
2010020470,2600,21,8,1,2,2,4,4,5,4,-4,0,16,18,2,3,00:03:20,43,20,1
2010020473,3393,7,23,1,1,5,5,3,4,3,-3,0,11,12,1,3,00:16:33,56,33,1
2010020474,497,13,3,1,1,5,5,0,0,2,-2,0,12,11,-1,1,00:08:17,8,17,1
2010020475,133,28,24,1,1,5,5,0,0,0,0,0,11,12,1,1,00:02:13,2,13,1
2010020475,932,28,24,0,2,0,4,3,3,-1,1,0,12,12,0,1,00:15:32,15,32,1
2010020476,3595,29,10,1,3,2,14,7,3,2,-2,-2,21,20,-1,3,00:19:55,59,55,1
2010020477,1655,31,14,1,1,2,2,1,1,4,-4,0,11,12,1,2,00:07:35,27,35,1
2010020477,3325,31,14,1,1,5,5,3,3,4,-4,0,11,12,1,3,00:15:25,55,25,1
2010020478,590,30,22,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:09:50,9,50,1
2010020478,763,30,22,1,1,2,2,3,1,0,0,-2,12,8,-4,1,00:12:43,12,43,1
2010020478,1806,30,22,3,3,17,17,6,4,0,0,0,30,32,2,2,00:10:06,30,6,1
2010020478,2709,30,22,1,1,2,2,10,9,0,0,0,12,11,-1,3,00:05:09,45,9,1
2010020478,3021,30,22,2,1,12,2,11,11,-1,1,0,18,15,-3,3,00:10:21,50,21,1
2010020479,3255,12,8,0,1,0,0,5,4,1,-1,-3,5,1,-4,3,00:14:15,54,15,1
2010020480,807,18,26,1,1,5,5,2,1,-1,1,-1,12,9,-3,1,00:13:27,13,27,1
2010020480,888,18,26,1,1,5,5,3,2,-1,1,0,12,11,-1,1,00:14:48,14,48,1
2010020480,1098,18,26,1,1,5,5,4,3,-2,2,0,12,11,-1,1,00:18:18,18,18,1
2010020480,1510,18,26,1,1,2,2,5,4,-2,2,0,12,11,-1,2,00:05:10,25,10,1
2010020480,2844,18,26,1,1,2,2,7,6,-2,2,0,12,11,-1,3,00:07:24,47,24,1
2010020483,778,25,1,1,1,2,2,2,1,0,0,-1,12,9,-3,1,00:12:58,12,58,1
2010020483,1893,25,1,0,2,0,4,4,3,1,-1,1,11,12,1,2,00:11:33,31,33,1
2010020484,1968,27,3,1,1,2,2,3,2,-1,1,0,11,12,1,2,00:12:48,32,48,1
2010020485,1831,9,22,1,1,5,5,3,2,0,0,0,12,11,-1,2,00:10:31,30,31,1
2010020485,2184,9,22,1,0,2,0,4,4,0,0,0,7,7,0,2,00:16:24,36,24,1
2010020486,613,4,19,1,1,5,5,0,1,0,0,0,12,11,-1,1,00:10:13,10,13,1
2010020488,1312,13,10,1,1,5,5,1,0,-1,1,0,12,11,-1,2,00:01:52,21,52,1
2010020491,2499,15,24,2,3,7,9,7,3,5,-5,0,26,30,4,3,00:01:39,41,39,1
2010020491,2725,15,24,0,2,0,12,9,6,5,-5,-5,11,2,-9,3,00:05:25,45,25,1
2010020491,3575,15,24,3,2,14,12,9,8,5,-5,0,29,26,-3,3,00:19:35,59,35,1
2010020492,76,12,29,1,1,2,2,0,0,0,0,0,12,11,-1,1,00:01:16,1,16,1
2010020492,2760,12,29,1,1,5,5,4,3,4,-4,0,12,11,-1,3,00:06:00,46,0,1
2010020492,3290,12,29,0,1,0,0,6,4,4,-4,-4,6,2,-4,3,00:14:50,54,50,1
2010020495,816,8,10,0,2,0,15,0,1,2,-2,0,11,12,1,1,00:13:36,13,36,1
2010020495,1201,8,10,1,1,5,5,0,3,3,-3,0,11,12,1,2,00:00:01,20,1,1
2010020495,1206,8,10,1,1,5,5,1,4,3,-3,0,11,12,1,2,00:00:06,20,6,1
2010020495,1798,8,10,1,1,5,5,3,5,4,-4,0,12,12,0,2,00:09:58,29,58,1
2010020495,2190,8,10,1,0,2,0,4,6,4,-4,-1,7,6,-1,2,00:16:30,36,30,1
2010020498,179,30,16,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:02:59,2,59,1
2010020498,790,30,16,2,1,7,5,1,1,1,-1,0,16,17,1,1,00:13:10,13,10,1
2010020498,1103,30,16,0,1,0,2,3,3,1,-1,-2,8,6,-2,1,00:18:23,18,23,1
2010020498,3320,30,16,1,0,2,0,5,5,1,-1,1,6,7,1,3,00:15:20,55,20,1
2010020499,758,22,2,1,1,5,5,1,0,1,-1,0,12,11,-1,1,00:12:38,12,38,1
2010020499,3584,22,2,2,1,4,2,4,3,3,-3,0,18,15,-3,3,00:19:44,59,44,1
2010020500,2830,11,19,1,1,2,2,2,1,-2,2,0,11,12,1,3,00:07:10,47,10,1
2010020503,682,15,21,1,1,5,5,0,1,2,-2,0,12,11,-1,1,00:11:22,11,22,1
2010020503,1924,15,21,1,1,5,5,2,2,3,-3,0,11,12,1,2,00:12:04,32,4,1
2010020503,2287,15,21,0,1,0,2,4,4,3,-3,-6,7,1,-6,2,00:18:07,38,7,1
2010020505,1848,4,17,1,1,2,2,0,2,2,-2,1,10,11,1,2,00:10:48,30,48,1
2010020506,2,13,31,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:00:02,0,2,1
2010020506,3354,13,31,8,7,57,39,3,5,3,-3,0,43,72,29,3,00:15:54,55,54,1
2010020507,644,8,21,3,1,14,2,2,1,-1,1,0,24,22,-2,1,00:10:44,10,44,1
2010020507,3266,8,21,1,1,2,2,6,5,0,0,0,12,11,-1,3,00:14:26,54,26,1
2010020508,124,14,28,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:02:04,2,4,1
2010020508,2400,14,28,0,1,0,2,2,3,-3,3,0,0,0,0,2,00:20:00,40,0,1
2010020508,3500,14,28,1,1,5,5,2,5,-4,4,0,12,11,-1,3,00:18:20,58,20,1
2010020510,49,3,15,1,1,2,2,0,0,0,0,0,11,12,1,1,00:00:49,0,49,1
2010020512,1160,30,25,2,1,4,2,0,0,-3,3,0,18,16,-2,1,00:19:20,19,20,1
2010020512,2691,30,25,2,0,4,0,4,2,-5,5,0,12,11,-1,3,00:04:51,44,51,1
2010020512,3600,30,25,1,1,2,2,6,2,-4,4,0,0,0,0,3,00:20:00,60,0,1
2010020515,439,22,16,1,1,5,5,0,0,0,0,0,11,12,1,1,00:07:19,7,19,1
2010020515,2755,22,16,1,1,5,5,4,4,1,-1,0,11,12,1,3,00:05:55,45,55,1
2010020516,871,11,20,1,1,5,5,0,2,0,0,0,12,12,0,1,00:14:31,14,31,1
2010020517,706,19,6,1,1,5,5,0,1,0,0,0,12,11,-1,1,00:11:46,11,46,1
2010020519,127,27,15,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:02:07,2,7,1
2010020519,493,27,15,0,1,0,2,1,1,0,0,0,7,7,0,1,00:08:13,8,13,1
2010020519,1377,27,15,1,1,2,2,1,3,3,-3,0,11,12,1,2,00:02:57,22,57,1
2010020519,1561,27,15,2,1,4,2,2,4,3,-3,0,17,16,-1,2,00:06:01,26,1,1
2010020519,3217,27,15,1,1,2,2,6,9,3,-3,0,12,11,-1,3,00:13:37,53,37,1
2010020520,1499,14,1,1,1,5,5,1,2,-1,1,0,11,12,1,2,00:04:59,24,59,1
2010020521,1475,28,2,1,1,2,2,0,3,1,-1,0,12,11,-1,2,00:04:35,24,35,1
2010020521,2489,28,2,0,2,0,15,2,5,2,-2,0,11,12,1,3,00:01:29,41,29,1
2010020522,1134,29,3,2,1,15,2,0,2,-1,1,0,17,15,-2,1,00:18:54,18,54,1
2010020522,2540,29,3,0,1,0,2,2,3,-1,1,-1,7,6,-1,3,00:02:20,42,20,1
2010020524,3271,4,30,1,1,5,5,3,6,4,-4,0,12,12,0,3,00:14:31,54,31,1
2010020526,162,20,9,1,1,2,2,1,0,0,0,-1,11,10,-1,1,00:02:42,2,42,1
2010020527,448,22,24,1,1,5,5,0,0,0,0,0,11,12,1,1,00:07:28,7,28,1
2010020528,2269,25,6,1,1,2,2,2,2,-1,1,0,11,12,1,2,00:17:49,37,49,1
2010020529,2072,19,10,1,1,5,5,1,1,2,-2,0,12,11,-1,2,00:14:32,34,32,1
2010020529,2924,19,10,1,2,5,7,2,4,3,-3,0,17,16,-1,3,00:08:44,48,44,1
2010020530,699,23,28,2,2,4,4,0,0,-1,1,0,21,22,1,1,00:11:39,11,39,1
2010020531,569,30,20,1,1,5,5,0,0,-1,1,0,12,11,-1,1,00:09:29,9,29,1
2010020531,2313,30,20,1,1,2,2,6,2,0,0,0,12,11,-1,2,00:18:33,38,33,1
2010020531,2607,30,20,1,1,5,5,7,3,-1,1,0,11,12,1,3,00:03:27,43,27,1
2010020531,2955,30,20,2,1,4,2,8,4,1,-1,0,21,18,-3,3,00:09:15,49,15,1
2010020531,2989,30,20,1,1,2,2,10,5,1,-1,-1,11,10,-1,3,00:09:49,49,49,1
2010020532,1085,21,13,1,1,2,2,1,0,0,0,-1,12,9,-3,1,00:18:05,18,5,1
2010020534,3553,16,8,1,2,2,4,5,3,2,-2,0,14,18,4,3,00:19:13,59,13,1
2010020535,1608,26,19,1,1,5,5,1,1,0,0,0,12,11,-1,2,00:06:48,26,48,1
2010020536,3600,1,29,2,0,4,0,3,7,-1,1,2,10,11,1,3,00:20:00,60,0,1
2010020537,1661,15,31,1,1,2,2,3,2,0,0,0,11,12,1,2,00:07:41,27,41,1
2010020537,2138,15,31,0,1,0,2,5,3,1,-1,-1,7,6,-1,2,00:15:38,35,38,1
2010020538,1650,3,2,1,1,2,2,2,4,2,-2,0,11,12,1,2,00:07:30,27,30,1
2010020539,20,12,13,2,1,4,2,0,0,0,0,0,18,18,0,1,00:00:20,0,20,1
2010020539,3490,12,13,2,1,4,2,6,6,0,0,0,18,15,-3,3,00:18:10,58,10,1
2010020540,112,18,4,1,1,5,5,0,0,0,0,0,11,12,1,1,00:01:52,1,52,1
2010020541,129,17,22,2,1,7,5,0,0,0,0,0,18,16,-2,1,00:02:09,2,9,1
2010020541,1536,17,22,1,1,2,2,3,4,-1,1,0,11,12,1,2,00:05:36,25,36,1
2010020541,2262,17,22,1,2,5,7,4,6,-1,1,0,17,16,-1,2,00:17:42,37,42,1
2010020543,387,24,10,1,1,5,5,0,0,-1,1,0,12,11,-1,1,00:06:27,6,27,1
2010020544,760,25,7,1,1,2,2,1,0,0,0,0,12,11,-1,1,00:12:40,12,40,1
2010020544,1068,25,7,1,1,2,2,2,2,1,-1,0,11,12,1,1,00:17:48,17,48,1
2010020544,1193,25,7,1,1,5,5,3,3,1,-1,1,10,12,2,1,00:19:53,19,53,1
2010020544,3149,25,7,2,1,4,10,6,5,5,-5,0,18,16,-2,3,00:12:29,52,29,1
2010020545,1959,14,23,1,1,5,5,2,1,0,0,0,12,11,-1,2,00:12:39,32,39,1
2010020545,2741,14,23,2,0,4,0,3,3,-1,1,0,12,11,-1,3,00:05:41,45,41,1
2010020546,547,28,15,1,1,5,5,0,0,0,0,0,12,11,-1,1,00:09:07,9,7,1
2010020546,982,28,15,1,1,2,2,1,1,0,0,1,11,13,2,1,00:16:22,16,22,1
2010020546,1850,28,15,1,1,2,2,2,3,1,-1,0,12,11,-1,2,00:10:50,30,50,1
2010020546,3889,28,15,1,1,2,2,5,6,0,0,-1,10,7,-3,4,00:04:49,64,49,1
2010020547,3035,27,29,1,1,2,2,3,2,-4,4,0,11,12,1,3,00:10:35,50,35,1
2010020547,3204,27,29,2,1,15,5,4,3,-4,4,0,17,16,-1,3,00:13:24,53,24,1
2010020548,585,20,26,0,1,0,2,0,1,1,-1,1,6,7,1,1,00:09:45,9,45,1
2010020548,2400,20,26,0,1,0,4,3,3,-1,1,-5,6,0,-6,2,00:20:00,40,0,1
2010020549,3422,22,9,1,1,2,2,2,3,-3,3,1,11,12,1,3,00:17:02,57,2,1
2010020550,1710,24,19,1,1,5,5,1,2,2,-2,0,11,12,1,2,00:08:30,28,30,1
2010020552,1892,31,13,1,1,2,2,1,4,0,0,1,9,12,3,2,00:11:32,31,32,1
2010020553,2506,12,2,0,1,0,0,3,5,1,-1,-4,6,1,-5,3,00:01:46,41,46,1
2010020556,3600,19,7,0,1,0,2,7,6,-3,3,0,0,0,0,3,00:20:00,60,0,1
