Season,SeasonType,PlayerId,PlayerName,SumOfSumOfImpact,SSIRank
2010-2011,Regular Season,8466145,Nick Boynton,2.173504533,426
2010-2011,Regular Season,8471761,Chris Butler,2.169801463,427
2010-2011,Regular Season,8466158,Scott Hannan,2.149923576,428
2010-2011,Regular Season,8470578,Freddy Meyer,2.126003247,429
2010-2011,Regular Season,8470828,Toby Enstrom,2.120514825,430
2010-2011,Regular Season,8462225,Filip Kuba,2.116106516,431
2010-2011,Regular Season,8471392,Roman Polak,2.115971789,432
2010-2011,Regular Season,8474705,Mark Olver,2.113824856,433
2010-2011,Regular Season,8473682,Andrew Ebbett,2.108670592,434
2010-2011,Regular Season,8475150,Jordan Caron,2.103344787,435
2010-2011,Regular Season,8474291,Jay Beagle,2.102335489,436
2010-2011,Regular Season,8471678,Benoit Pouliot,2.087872289,437
2010-2011,Regular Season,8468502,David Hale,2.082432141,438
2010-2011,Regular Season,8470839,Shane O'Brien,2.063278337,439
2010-2011,Regular Season,8470886,Clayton Stoner,2.051296985,440
2010-2011,Regular Season,8470289,Jim Slater,2.047196996,441
2010-2011,Regular Season,8474220,Jerome Samson,2.036564798,442
2010-2011,Regular Season,8469508,Jay McClement,2.032119484,443
2010-2011,Regular Season,8465914,Francis Bouillon,2.020820678,444
2010-2011,Regular Season,8471703,Steve Downie,2.012998839,445
2010-2011,Regular Season,8468789,Jason Williams,2.009682574,446
2010-2011,Regular Season,8465192,Samuel Pahlsson,1.970546023,447
2010-2011,Regular Season,8465166,Craig Adams,1.961450171,448
2010-2011,Regular Season,8471714,Michael Sauer,1.952287453,449
2010-2011,Regular Season,8469467,Chuck Kobasew,1.941404077,450
2010-2011,Regular Season,8468224,Sean Avery,1.919907351,451
2010-2011,Regular Season,8464962,Ruslan Salei,1.918369392,452
2010-2011,Regular Season,8469665,Johnny Oduya,1.909186256,453
2010-2011,Regular Season,8469472,Shaone Morrisonn,1.88492555,454
2010-2011,Regular Season,8471689,Ryan O'Marra,1.876295419,455
2010-2011,Regular Season,8474609,Luke Adam,1.857635683,456
2010-2011,Regular Season,8475690,Christopher Tanev,1.857378058,457
2010-2011,Regular Season,8473466,Ryan White,1.851191971,458
2010-2011,Regular Season,8471483,Kyle Wilson,1.845065984,459
2010-2011,Regular Season,8466182,Henrik Tallinder,1.843695641,460
2010-2011,Regular Season,8474519,Jack Hillen,1.843479757,461
2010-2011,Regular Season,8471681,Jack Skille,1.80938785,462
2010-2011,Regular Season,8470647,B.J. Crombeen,1.804868621,463
2010-2011,Regular Season,8459004,Craig Rivet,1.79223543,464
2010-2011,Regular Season,8467346,Simon Gagne,1.77355653,465
2010-2011,Regular Season,8475160,Kyle Clifford,1.762957477,466
2010-2011,Regular Season,8474189,Lars Eller,1.749289175,467
2010-2011,Regular Season,8472370,Jordan Hendry,1.734937436,468
2010-2011,Regular Season,8470724,Kyle Quincey,1.729939539,469
2010-2011,Regular Season,8471879,Kyle Cumiskey,1.728871588,470
2010-2011,Regular Season,8471314,Mike Lundin,1.714562183,471
2010-2011,Regular Season,8475179,Dmitry Kulikov,1.714050922,472
2010-2011,Regular Season,8474013,Ian Cole,1.710187163,473
2010-2011,Regular Season,8474557,Anssi Salmela,1.705022962,474
2010-2011,Regular Season,8467856,Brian Rafalski,1.69889932,475
2010-2011,Regular Season,8469501,Chris Thorburn,1.693945595,476
2010-2011,Regular Season,8469820,Zenon Konopka,1.692708417,477
2010-2011,Regular Season,8466309,Mike Mottau,1.679073926,478
2010-2011,Regular Season,8473605,Alexander Vasyunov,1.679040538,479
2010-2011,Regular Season,8471231,Kyle Chipchura,1.670933973,480
2010-2011,Regular Season,8472379,Tim Stapleton,1.662483825,481
2010-2011,Regular Season,8475060,Matt Taormina,1.638456105,482
2010-2011,Regular Season,8471856,Joe Vitale,1.632610017,483
2010-2011,Regular Season,8471668,Mattias Ritola,1.626890709,484
2010-2011,Regular Season,8474001,TJ Galiardi,1.613664626,485
2010-2011,Regular Season,8473991,Karl Alzner,1.575642334,486
2010-2011,Regular Season,8471702,Matt Niskanen,1.562525936,487
2010-2011,Regular Season,8475185,Jacob Josefson,1.562228805,488
2010-2011,Regular Season,8469685,Andrew Murray,1.556694422,489
2010-2011,Regular Season,8474566,Nikita Filatov,1.547065401,490
2010-2011,Regular Season,8470086,Joe Callahan,1.522843582,491
2010-2011,Regular Season,8468500,Alex Frolov,1.477796321,492
2010-2011,Regular Season,8474164,Jonathon Blum,1.463551686,493
2010-2011,Regular Season,8473992,Justin Falk,1.442606806,494
2010-2011,Regular Season,8462093,Peter Schaefer,1.439788991,495
2010-2011,Regular Season,8470988,Bryan Rodney,1.427989191,496
2010-2011,Regular Season,8473592,Vladimir Zharkov,1.426396462,497
2010-2011,Regular Season,8474618,Marco Scandella,1.394413462,498
2010-2011,Regular Season,8469464,Fredrik Sjostrom,1.383496304,499
2010-2011,Regular Season,8471216,Cam Barker,1.375867619,500
2010-2011,Regular Season,8469623,Marek Zidlicky,1.364241279,501
2010-2011,Regular Season,8474582,Mattias Tedenby,1.361156571,502
2010-2011,Regular Season,8462161,Brent Johnson,1.326645319,503
2010-2011,Regular Season,8460527,Ryan Johnson,1.322516817,504
2010-2011,Regular Season,8462041,Radek Dvorak,1.316331908,505
2010-2011,Regular Season,8470905,Randy Jones,1.291697681,506
2010-2011,Regular Season,8475181,Nick Leddy,1.281618097,507
2010-2011,Regular Season,8470741,Nigel Dawes,1.264428746,508
2010-2011,Regular Season,8458541,Steve Staios,1.258168379,509
2010-2011,Regular Season,8474579,Luca Sbisa,1.257013138,510
2010-2011,Regular Season,8467580,Mark Eaton,1.244529636,511
2010-2011,Regular Season,8466333,Andrew Ference,1.231221976,512
2010-2011,Regular Season,8460562,Chris Drury,1.228302662,513
2010-2011,Regular Season,8471508,Olivier Magnan,1.226445733,514
2010-2011,Regular Season,8475171,Oliver Ekman-Larsson,1.220918999,515
2010-2011,Regular Season,8472361,Bill Thomas,1.220183203,516
2010-2011,Regular Season,8471426,Troy Brouwer,1.219434271,517
2010-2011,Regular Season,8475764,Cam Fowler,1.213816188,518
2010-2011,Regular Season,8470737,Brett Sterling,1.195498133,519
2010-2011,Regular Season,8464979,Marco Sturm,1.16882149,520
2010-2011,Regular Season,8471748,Mark Fraser,1.163773014,521
2010-2011,Regular Season,8470192,Steve Eminger,1.157777023,522
2010-2011,Regular Season,8470648,Stefan Meyer,1.131842725,523
2010-2011,Regular Season,8475799,Nino Niederreiter,1.127377665,524
2010-2011,Regular Season,8466392,Todd White,1.125519603,525
2010-2011,Regular Season,8460504,Ethan Moreau,1.117883077,526
2010-2011,Regular Season,8471873,Anton Stralman,1.117029908,527
2010-2011,Regular Season,8470329,Chris Campoli,1.116660296,528
2010-2011,Regular Season,8469608,Mike Smith,1.096296592,529
2010-2011,Regular Season,8468478,Mike Weaver,1.094569741,530
2010-2011,Regular Season,8464999,Mathieu Garon,1.09234272,531
2010-2011,Regular Season,8474574,Tyler Myers,1.085983134,532
2010-2011,Regular Season,8474027,Justin Braun,1.075824852,533
2010-2011,Regular Season,8460555,Jason Strudwick,1.074473801,534
2010-2011,Regular Season,8462036,Daymond Langkow,1.074038146,535
2010-2011,Regular Season,8468086,Alexandre Giroux,1.045041862,536
2010-2011,Regular Season,8470871,Chris Porter,1.044938999,537
2010-2011,Regular Season,8467391,Jason LaBarbera,1.040723044,538
2010-2011,Regular Season,8474000,Steven Kampfer,1.023257963,539
2010-2011,Regular Season,8469584,Joel Perrault,1.017621043,540
2010-2011,Regular Season,8472355,Rod Pelley,1.006140447,541
2010-2011,Regular Season,8471710,Taylor Chorney,0.997162192,542
2010-2011,Regular Season,8468927,Steve Montador,0.993068859,543
2010-2011,Regular Season,8474114,Oscar Moller,0.975537155,544
2010-2011,Regular Season,8470774,Bruno Gervais,0.974055351,545
2010-2011,Regular Season,8469480,Jeff Woywitka,0.967931471,546
2010-2011,Regular Season,8474050,Brett MacLean,0.967458624,547
2010-2011,Regular Season,8469619,Dennis Seidenberg,0.966488175,548
2010-2011,Regular Season,8475431,Henrik Karlsson,0.956854122,549
2010-2011,Regular Season,8475304,Scott Timmins,0.944530311,550
2010-2011,Regular Season,8470607,Brent Seabrook,0.936880712,551
2010-2011,Regular Season,8465202,Sami Salo,0.932243897,552
2010-2011,Regular Season,8473568,Andreas Nodl,0.915886744,553
2010-2011,Regular Season,8467344,Robyn Regehr,0.88726336,554
2010-2011,Regular Season,8459628,Hal Gill,0.876588821,555
2010-2011,Regular Season,8471717,Adam McQuaid,0.873772619,556
2010-2011,Regular Season,8468101,Radek Martinek,0.871642532,557
2010-2011,Regular Season,8455919,Craig Conroy,0.862653696,558
2010-2011,Regular Season,8474518,Davis Drewiske,0.858839096,559
2010-2011,Regular Season,8469670,Marek Svatos,0.85573954,560
2010-2011,Regular Season,8471280,Nick Johnson,0.853485854,561
2010-2011,Regular Season,8470986,Darryl Boyce,0.843646895,562
2010-2011,Regular Season,8471269,Nicklas Grossmann,0.83662013,563
2010-2011,Regular Season,8471705,Brendan Mikkelson,0.820918144,564
2010-2011,Regular Season,8470996,Danny Syvret,0.807892965,565
2010-2011,Regular Season,8474077,Carson McMillan,0.802653987,566
2010-2011,Regular Season,8470719,Alexandre Bolduc,0.793815326,567
2010-2011,Regular Season,8474085,Johan Harju,0.793425498,568
2010-2011,Regular Season,8467496,Andrei Markov,0.786829367,569
2010-2011,Regular Season,8465012,Tom Poti,0.777995211,570
2010-2011,Regular Season,8470018,Matt Ellis,0.777903991,571
2010-2011,Regular Season,8473562,John McCarthy,0.768022423,572
2010-2011,Regular Season,8470854,Tanner Glass,0.746406317,573
2010-2011,Regular Season,8459457,Jamie Langenbrunner,0.742063104,574
2010-2011,Regular Season,8470615,Marc-Antoine Pouliot,0.741989661,575
2010-2011,Regular Season,8471786,Ray Macias,0.721450834,576
2010-2011,Regular Season,8471490,Adam Cracknell,0.720166425,577
2010-2011,Regular Season,8471388,Patrick Kaleta,0.717745898,578
2010-2011,Regular Season,8470656,David Liffiton,0.715234406,579
2010-2011,Regular Season,8474727,Ben Smith,0.70500016,580
2010-2011,Regular Season,8462196,Stephane Robidas,0.704867932,581
2010-2011,Regular Season,8469531,Jay Harrison,0.696233611,582
2010-2011,Regular Season,8472382,Andy Greene,0.682017646,583
2010-2011,Regular Season,8474137,Drayson Bowman,0.668653842,584
2010-2011,Regular Season,8473608,Blake Geoffrion,0.66257933,585
2010-2011,Regular Season,8471708,Ryan Stoa,0.645590903,586
2010-2011,Regular Season,8467964,Mike Comrie,0.637832656,587
2010-2011,Regular Season,8471419,Mark Mancari,0.632663877,588
2010-2011,Regular Season,8471730,Evan Brophey,0.62427285,589
2010-2011,Regular Season,8474892,Eric Wellwood,0.613122289,590
2010-2011,Regular Season,8471386,Scott Parse,0.607854298,591
2010-2011,Regular Season,8471743,Vladimir Sobotka,0.605171657,592
2010-2011,Regular Season,8471756,Oskars Bartulis,0.598906172,593
2010-2011,Regular Season,8471279,Sami Lepisto,0.575005101,594
2010-2011,Regular Season,8474707,Philip Larsen,0.566405858,595
2010-2011,Regular Season,8468846,Tyler Sloan,0.560970139,596
2010-2011,Regular Season,8467466,Trent Hunter,0.549363021,597
2010-2011,Regular Season,8458361,Doug Weight,0.546105864,598
2010-2011,Regular Season,8472262,Clay Wilson,0.541162795,599
2010-2011,Regular Season,8468114,Douglas Murray,0.528838741,600
2010-2011,Regular Season,8475204,Brandon Pirri,0.527057549,601
2010-2011,Regular Season,8465210,Pavel Kubina,0.509436462,602
2010-2011,Regular Season,8474207,Nick Holden,0.504722418,603
2010-2011,Regular Season,8470705,Corey Locke,0.485964648,604
2010-2011,Regular Season,8474195,Maksim Mayorov,0.485763739,605
2010-2011,Regular Season,8466216,Adam Mair,0.478472614,606
2010-2011,Regular Season,8474002,Colby Cohen,0.475747203,607
2010-2011,Regular Season,8469492,Fedor Tyutin,0.469996207,608
2010-2011,Regular Season,8468695,Matthew Lombardi,0.468626447,609
2010-2011,Regular Season,8474592,Philip McRae,0.455848424,610
2010-2011,Regular Season,8467502,Ales Kotalik,0.455204602,611
2010-2011,Regular Season,8471268,Victor Oreskovich,0.449048665,612
2010-2011,Regular Season,8471692,Ryan Parent,0.439028828,613
2010-2011,Regular Season,8471385,Adam Pardy,0.425955648,614
2010-2011,Regular Season,8470672,Ryan O'Byrne,0.418817411,615
2010-2011,Regular Season,8475193,Tomas Tatar,0.400576188,616
2010-2011,Regular Season,8471299,Peter Regin,0.392461136,617
2010-2011,Regular Season,8474535,Chris Mueller,0.386335707,618
2010-2011,Regular Season,8466144,Paul Mara,0.378804196,619
2010-2011,Regular Season,8472394,Peter Harrold,0.372356405,620
2010-2011,Regular Season,8475677,Linus Klasen,0.369376486,621
2010-2011,Regular Season,8468493,Ron Hainsey,0.362454927,622
2010-2011,Regular Season,8467519,Karlis Skrastins,0.359295345,623
2010-2011,Regular Season,8465200,Tomas Kaberle,0.350966679,624
2010-2011,Regular Season,8471817,Ryan Reaves,0.350911939,625
2010-2011,Regular Season,8470140,Kari Lehtonen,0.350209014,626
2010-2011,Regular Season,8473712,Frazer McLaren,0.3495516,627
2010-2011,Regular Season,8466398,Tom Kostopoulos,0.346463366,628
2010-2011,Regular Season,8468513,Nick Schultz,0.345747867,629
2010-2011,Regular Season,8474222,Maxim Noreau,0.340477763,630
2010-2011,Regular Season,8471413,Mike Vernace,0.327494698,631
2010-2011,Regular Season,8474100,Dwight King,0.312388619,632
2010-2011,Regular Season,8473953,Derek Smith,0.312361643,633
2010-2011,Regular Season,8468674,Deryk Engelland,0.30470465,634
2010-2011,Regular Season,8458520,Peter Forsberg,0.291371584,635
2010-2011,Regular Season,8470280,Ben Eager,0.290287644,636
2010-2011,Regular Season,8469582,Colin Stuart,0.289850808,637
2010-2011,Regular Season,8474601,Yann Sauve,0.289847194,638
2010-2011,Regular Season,8470136,Nathan Oystrick,0.287148316,639
2010-2011,Regular Season,8470800,Mike Brodeur,0.28299058,640
2010-2011,Regular Season,8471436,Matt Hunwick,0.273260207,641
2010-2011,Regular Season,8471187,Brett Lebda,0.264316489,642
2010-2011,Regular Season,8471011,Garrett Stafford,0.263383027,643
2010-2011,Regular Season,8470609,Steve Bernier,0.263070283,644
2010-2011,Regular Season,8470809,Jeremy Williams,0.256262643,645
2010-2011,Regular Season,8473488,Sergei Shirokov,0.256105009,646
2010-2011,Regular Season,8474616,Patrice Cormier,0.236067601,647
2010-2011,Regular Season,8471752,Marc-Andre Gragnani,0.231763267,648
2010-2011,Regular Season,8460661,Shane Hnidy,0.231741485,649
2010-2011,Regular Season,8474570,Cody Hodgson,0.223405257,650
2010-2011,Regular Season,8470232,Kris Newbury,0.222636195,651
2010-2011,Regular Season,8475214,Jeremy Morin,0.219239032,652
2010-2011,Regular Season,8473569,Jan Mursak,0.215694547,653
2010-2011,Regular Season,8473970,Rob Klinkhammer,0.209588825,654
2010-2011,Regular Season,8475266,Tomas Vincour,0.205889714,655
2010-2011,Regular Season,8476205,Stephane Da Costa,0.205803627,656
2010-2011,Regular Season,8474531,Mike Moore,0.202929293,657
2010-2011,Regular Season,8475151,Kyle Palmieri,0.194021535,658
2010-2011,Regular Season,8470651,Jeremy Colliton,0.192251872,659
2010-2011,Regular Season,8473997,Luca Caputi,0.186638861,660
2010-2011,Regular Season,8474571,Mikkel Boedker,0.183407677,661
2010-2011,Regular Season,8471482,Grant Clitsome,0.182987552,662
2010-2011,Regular Season,8473444,Jon Matsumoto,0.178821526,663
2010-2011,Regular Season,8474673,TJ Brodie,0.162331778,664
2010-2011,Regular Season,8474850,Brandon Mashinter,0.159851592,665
2010-2011,Regular Season,8471265,Raymond Sawada,0.159631651,666
2010-2011,Regular Season,8470104,Tom Gilbert,0.157329341,667
2010-2011,Regular Season,8470860,Jaroslav Halak,0.1457732,668
2010-2011,Regular Season,8475602,Casey Wellman,0.143964812,669
2010-2011,Regular Season,8473461,Steve Mason,0.137681609,670
2010-2011,Regular Season,8473638,Cedrick Desjardins,0.135665881,671
2010-2011,Regular Season,8474063,Mark Katic,0.13074028,672
2010-2011,Regular Season,8473913,Sean Collins,0.129504751,673
2010-2011,Regular Season,8468484,Rostislav Klesla,0.129150166,674
2010-2011,Regular Season,8469647,Derek Boogaard,0.125951997,675
2010-2011,Regular Season,8471956,Andrew Desjardins,0.125037733,676
2010-2011,Regular Season,8473560,Korbinian Holzer,0.112380515,677
2010-2011,Regular Season,8473493,Ben Maxwell,0.110963745,678
2010-2011,Regular Season,8474146,Spencer Machacek,0.108281267,679
2010-2011,Regular Season,8460502,Wade Belak,0.104369797,680
2010-2011,Regular Season,8458568,Chris Osgood,0.101739054,681
2010-2011,Regular Season,8468540,Dan Ellis,0.097688418,682
2010-2011,Regular Season,8470230,Daniel Paille,0.095032358,683
2010-2011,Regular Season,8470156,Joey Crabb,0.095029266,684
2010-2011,Regular Season,8475361,Jonas Gustavsson,0.094833889,685
2010-2011,Regular Season,8474690,Kevin Poulin,0.094777858,686
2010-2011,Regular Season,8473673,David Schlemko,0.093940761,687
2010-2011,Regular Season,8471728,Brodie Dupont,0.091837382,688
2010-2011,Regular Season,8473459,Arturs Kulda,0.089299446,689
2010-2011,Regular Season,8471409,Andrew Gordon,0.088561569,690
2010-2011,Regular Season,8471753,T.J. Hensick,0.087642937,691
2010-2011,Regular Season,8470680,Ryan Potulny,0.081928018,692
2010-2011,Regular Season,8470321,Patrick Rissmiller,0.080775726,693
2010-2011,Regular Season,8475613,Nate Prosser,0.080166729,694
2010-2011,Regular Season,8469505,Noah Welch,0.075604887,695
2010-2011,Regular Season,8474657,Jamie Arniel,0.06697324,696
2010-2011,Regular Season,8475215,Robin Lehner,0.065318672,697
2010-2011,Regular Season,8475170,Brayden Schenn,0.060550321,698
2010-2011,Regular Season,8473541,Jonathan Bernier,0.058340453,699
2010-2011,Regular Season,8475603,Ben Holmstrom,0.056647059,700
2010-2011,Regular Season,8470113,John Zeiler,0.052208072,701
2010-2011,Regular Season,8467937,Michael Zigomanis,0.048091889,702
2010-2011,Regular Season,8473558,Cory Emmerton,0.043715373,703
2010-2011,Regular Season,8467428,Krys Barch,0.039737026,704
2010-2011,Regular Season,8468510,Jeff Taffe,0.039233218,705
2010-2011,Regular Season,8470798,Dylan Reese,0.038833079,706
2010-2011,Regular Season,8474605,Patrick Wiercioch,0.038270631,707
2010-2011,Regular Season,8470787,Drew Bagnall,0.03442686,708
2010-2011,Regular Season,8471978,Brett Festerling,0.03436202,709
2010-2011,Regular Season,8471474,Travis Morin,0.03409731,710
2010-2011,Regular Season,8475186,John Moore,0.029108444,711
2010-2011,Regular Season,8471832,Nick Drazenovic,0.02572144,712
2010-2011,Regular Season,8471760,Cody Bass,0.023612748,713
2010-2011,Regular Season,8474731,Justin DiBenedetto,0.015484425,714
2010-2011,Regular Season,8475159,Carl Klingberg,0.010083951,715
2010-2011,Regular Season,8471767,Blair Jones,0.007492421,716
2010-2011,Regular Season,8471399,Robbie Earl,0.00565087,717
2010-2011,Regular Season,8473611,Shane Sims,5.55E-17,718
2010-2011,Regular Season,8469461,Pascal Leclaire,0,719
2010-2011,Regular Season,8471750,Ben Bishop,0,720
2010-2011,Regular Season,8474771,Peter Mannino,0,721
2010-2011,Regular Season,8470065,Ryan Craig,-0.001819483,722
2010-2011,Regular Season,8471310,Dustin Boyd,-0.005874255,723
2010-2011,Regular Season,8470714,Corey Potter,-0.009066247,724
2010-2011,Regular Season,8460533,Dave Scatchard,-0.009316403,725
2010-2011,Regular Season,8469548,Ray Emery,-0.009741665,726
2010-2011,Regular Season,8471428,Pierre-Luc Letourneau-Leblond,-0.014775562,727
2010-2011,Regular Season,8474074,Paul Postma,-0.015815791,728
2010-2011,Regular Season,8469779,Keith Aucoin,-0.01639909,729
2010-2011,Regular Season,8467408,Matt Walker,-0.016979951,730
2010-2011,Regular Season,8469152,Ty Conklin,-0.017920425,731
2010-2011,Regular Season,8471741,Teemu Laakso,-0.018029362,732
2010-2011,Regular Season,8473575,Semyon Varlamov,-0.018826818,733
2010-2011,Regular Season,8470777,Francis Wathier,-0.02052789,734
2010-2011,Regular Season,8473589,Chris Summers,-0.021031217,735
2010-2011,Regular Season,8469514,Peter Budaj,-0.022092282,736
2010-2011,Regular Season,8464984,Josh Green,-0.025931325,737
2010-2011,Regular Season,8474693,Tomas Kubalik,-0.026494762,738
2010-2011,Regular Season,8474674,James Wright,-0.030019214,739
2010-2011,Regular Season,8475683,Sergei Bobrovsky,-0.032747443,740
2010-2011,Regular Season,8471368,Roman Wick,-0.033559526,741
2010-2011,Regular Season,8475640,Erik Gustafsson,-0.038970075,742
2010-2011,Regular Season,8474192,Matt Frattin,-0.042446899,743
2010-2011,Regular Season,8473456,Rhett Rakhshani,-0.046640867,744
2010-2011,Regular Season,8476208,Matt Campanale,-0.050415993,745
2010-2011,Regular Season,8475641,Brendon Nash,-0.053099014,746
2010-2011,Regular Season,8469564,Richard Petiot,-0.053963066,747
2010-2011,Regular Season,8471418,Anton Khudobin,-0.055611476,748
2010-2011,Regular Season,8462052,Brian Boucher,-0.058083799,749
2010-2011,Regular Season,8460492,Ed Jovanovski,-0.061822525,750
2010-2011,Regular Season,8470324,Josh Gorges,-0.068491969,751
2010-2011,Regular Season,8475990,Jamie Doornbosch,-0.073152546,752
2010-2011,Regular Season,8475950,Marcel Mueller,-0.076463031,753
2010-2011,Regular Season,8468038,Michael Leighton,-0.083280583,754
2010-2011,Regular Season,8473722,John Scott,-0.090146456,755
2010-2011,Regular Season,8465024,Jon Sim,-0.099500655,756
2010-2011,Regular Season,8475372,Andreas Engqvist,-0.101798385,757
2010-2011,Regular Season,8470378,Andre Benoit,-0.10331793,758
2010-2011,Regular Season,8470645,Corey Crawford,-0.105248564,759
2010-2011,Regular Season,8473565,Brian Strait,-0.107667407,760
2010-2011,Regular Season,8467928,Doug Janik,-0.1087921,761
2010-2011,Regular Season,8474045,Zach Hamill,-0.110886471,762
2010-2011,Regular Season,8474587,Greg Nemisz,-0.111883163,763
2010-2011,Regular Season,8471941,Mike Duco,-0.115683987,764
2010-2011,Regular Season,8470760,Marc Methot,-0.116542321,765
2010-2011,Regular Season,8473584,Andrew MacDonald,-0.120932982,766
2010-2011,Regular Season,8475104,Evan Oberg,-0.1293927,767
2010-2011,Regular Season,8470189,David Van Der Gulik,-0.130156369,768
2010-2011,Regular Season,8473972,Jonas Hiller,-0.133932681,769
2010-2011,Regular Season,8470147,Curtis McElhinney,-0.135646128,770
2010-2011,Regular Season,8469120,Raitis Ivanans,-0.146911832,771
2010-2011,Regular Season,8471840,Brett Sutter,-0.152411056,772
2010-2011,Regular Season,8474634,Evgeny Grachev,-0.154306515,773
2010-2011,Regular Season,8474749,Matt Bartkowski,-0.154440357,774
2010-2011,Regular Season,8465026,Mark Parrish,-0.159015489,775
2010-2011,Regular Season,8464994,Steve Begin,-0.160114869,776
2010-2011,Regular Season,8474162,Jake Muzzin,-0.163920192,777
2010-2011,Regular Season,8473404,Niklas Backstrom,-0.166892142,778
2010-2011,Regular Season,8474030,Aaron Palushaj,-0.173912456,779
2010-2011,Regular Season,8467906,Jonas Andersson,-0.180466107,780
2010-2011,Regular Season,8473523,Jhonas Enroth,-0.18514048,781
2010-2011,Regular Season,8474121,Colton Gillies,-0.199995364,782
2010-2011,Regular Season,8459579,Patrick Lalime,-0.202744668,783
2010-2011,Regular Season,8473600,Benn Ferriero,-0.20552412,784
2010-2011,Regular Season,8473426,Mike Weber,-0.213239633,785
2010-2011,Regular Season,8467511,Antero Niittymaki,-0.217659811,786
2010-2011,Regular Season,8467927,Andrew Hutchinson,-0.22234411,787
2010-2011,Regular Season,8460580,Brad Lukowich,-0.234690312,788
2010-2011,Regular Season,8474584,Michael Del Zotto,-0.24033408,789
2010-2011,Regular Season,8455710,Martin Brodeur,-0.244075807,790
2010-2011,Regular Season,8475248,Alexander Urbom,-0.245349344,791
2010-2011,Regular Season,8468524,Ilya Bryzgalov,-0.246405215,792
2010-2011,Regular Season,8471227,Devan Dubnyk,-0.251560286,793
2010-2011,Regular Season,8474719,Teemu Hartikainen,-0.261465361,794
2010-2011,Regular Season,8473931,Lee Sweatt,-0.264962964,795
2010-2011,Regular Season,8470708,Guillaume Desbiens,-0.269232759,796
2010-2011,Regular Season,8474651,Braden Holtby,-0.271489838,797
2010-2011,Regular Season,8474094,Matt Halischuk,-0.272262873,798
2010-2011,Regular Season,8467436,Jay Leach,-0.272607557,799
2010-2011,Regular Season,8474642,Lance Bouma,-0.280111389,800
2010-2011,Regular Season,8465113,Brian Willsie,-0.289342009,801
2010-2011,Regular Season,8460703,Tim Thomas,-0.29957702,802
2010-2011,Regular Season,8462535,Jody Shelley,-0.300728564,803
2010-2011,Regular Season,8470294,DJ King,-0.301626104,804
2010-2011,Regular Season,8470666,Daniel Carcillo,-0.313717911,805
2010-2011,Regular Season,8474765,Anders Lindback,-0.316518373,806
2010-2011,Regular Season,8473542,Tom Sestito,-0.327289818,807
2010-2011,Regular Season,8469474,Colby Armstrong,-0.330861244,808
2010-2011,Regular Season,8470605,Hugh Jessiman,-0.342608845,809
2010-2011,Regular Season,8474739,Tommy Wingels,-0.350746922,810
2010-2011,Regular Season,8474611,Cameron Gaunce,-0.353471193,811
2010-2011,Regular Season,8471321,Brett Carson,-0.367479986,812
2010-2011,Regular Season,8474550,Antti Niemi,-0.376859231,813
2010-2011,Regular Season,8465005,Colin White,-0.38012134,814
2010-2011,Regular Season,8471219,Al Montoya,-0.394981348,815
2010-2011,Regular Season,8471663,Mike Blunden,-0.397237811,816
2010-2011,Regular Season,8467453,Andrew Raycroft,-0.407681796,817
2010-2011,Regular Season,8470110,Trevor Daley,-0.410795529,818
2010-2011,Regular Season,8471240,Jeff Schultz,-0.411731997,819
2010-2011,Regular Season,8474149,Evgenii Dadonov,-0.41779129,820
2010-2011,Regular Season,8471696,Matt Lashoff,-0.418142657,821
2010-2011,Regular Season,8471348,Nikita Nikitin,-0.427455087,822
2010-2011,Regular Season,8471222,Ladislav Smid,-0.433586787,823
2010-2011,Regular Season,8470320,Cam Ward,-0.436807609,824
2010-2011,Regular Season,8462047,Martin Biron,-0.463189048,825
2010-2011,Regular Season,8473927,Brad Mills,-0.463232163,826
2010-2011,Regular Season,8468011,Ryan Miller,-0.475395763,827
2010-2011,Regular Season,8471429,Tyler Eckford,-0.476059169,828
2010-2011,Regular Season,8472410,Stephen Gionta,-0.480456869,829
2010-2011,Regular Season,8475619,Aaron Volpatti,-0.487326904,830
2010-2011,Regular Season,8473514,Jesse Joensuu,-0.488758281,831
2010-2011,Regular Season,8467412,Alexei Ponikarovsky,-0.489202658,832
2010-2011,Regular Season,8474042,Cody Almond,-0.491475518,833
2010-2011,Regular Season,8474577,Joe Colborne,-0.495272587,834
2010-2011,Regular Season,8473503,James Reimer,-0.497503775,835
2010-2011,Regular Season,8470804,Mathieu Roy,-0.501315597,836
2010-2011,Regular Season,8473933,Ben Lovejoy,-0.501383647,837
2010-2011,Regular Season,8470634,Matt Smaby,-0.501842999,838
2010-2011,Regular Season,8471451,Aaron Gagnon,-0.508946611,839
2010-2011,Regular Season,8466339,Scott Clemmensen,-0.51406361,840
2010-2011,Regular Season,8467393,Jarkko Ruutu,-0.517005775,841
2010-2011,Regular Season,8474046,Alex Plante,-0.529195321,842
2010-2011,Regular Season,8474009,Nick Bonino,-0.530856426,843
2010-2011,Regular Season,8475087,Christian Hanson,-0.531190062,844
2010-2011,Regular Season,8462044,Jean-Sebastien Giguere,-0.536629775,845
2010-2011,Regular Season,8471719,Matt Kassian,-0.541791322,846
2010-2011,Regular Season,8471694,Kenndal McArdle,-0.548747641,847
2010-2011,Regular Season,8471239,Cory Schneider,-0.552813795,848
