FromNodeId,ToNodeId,ACTION,Occurrences,ActionValue
2197,9012,HIT,222,0.01892096336369853
3174,9083,HIT,163,-0.010515866847727484
1373,9449,HIT,226,-0.0115395264997733
649,9615,HIT,78,-0.059740120271692676
671,9643,HIT,115,-0.005768404275339145
1634,9889,HIT,136,0.003686499613572203
1873,10082,HIT,149,-0.023505548949514787
1252,10348,HIT,134,-0.009483757209329147
301,10350,HIT,72,-0.04090653260840449
711,10365,HIT,149,0.038571270452787576
238,10614,HIT,75,-0.027651968887117906
371,10841,HIT,108,-0.026855431622542836
2231,10986,HIT,237,0.05568560310578324
2247,11478,HIT,143,-0.05667532589878149
2259,11485,HIT,156,0.00501116436247212
2268,11505,HIT,367,-0.016225088869338433
1844,11559,HIT,256,0.012926527254135567
773,11616,HIT,205,-0.041775949410751745
2969,12233,HIT,165,-0.010674696398951244
2967,12272,HIT,89,-0.07756454432584758
2251,12608,HIT,88,0.03514904780659117
1813,12628,HIT,185,-0.02552074854078995
2967,12644,HIT,201,0.029003543188741987
1804,12650,HIT,137,-0.028013730381616364
592,12799,HIT,86,-0.06173245419357837
779,13333,HIT,97,-0.009585992991273329
1920,13355,HIT,70,-0.0045436180957646455
12307,13781,HIT,83,-0.020362066882788132
711,13880,HIT,314,-0.0006719761607211772
773,13998,HIT,116,-0.039018316526900465
755,14000,HIT,80,0.03508219583739591
1217,14085,HIT,161,-0.01976575407539588
812,14478,HIT,156,-0.02888588062714914
590,14547,HIT,77,0.01008395130774803
2197,15093,HIT,158,0.04246567185059086
5,15114,HIT,329,-0.016764865893914627
94,15205,HIT,71,0.050628909228976504
1573,15215,HIT,111,0.006444557692768804
834,15308,HIT,137,-0.0015493370976473186
648,15597,HIT,156,-0.001573473640749945
7389,15640,HIT,81,-0.0328774671370855
4467,15679,HIT,153,-0.0038788376500000776
4244,15682,HIT,101,0.0172142477764875
5397,15796,HIT,210,0.0030748305552386612
1804,15835,HIT,345,-0.008072128610270124
831,15848,HIT,109,-0.010010288035967152
281,16111,HIT,282,0.019166103145265012
3127,16450,HIT,149,-0.005667464236789266
1813,16696,HIT,71,0.014813475214818073
4408,16920,HIT,106,0.03191672011426522
958,17697,HIT,222,-0.0042408988837912
98,17709,HIT,209,0.005482906435376911
801,18454,HIT,187,-0.04067689911668049
1326,19447,HIT,381,0.0006020334789992865
1566,19811,HIT,120,-0.015611250905054386
2268,19971,HIT,139,-0.009182026406824362
2311,20052,HIT,208,0.035840486931125404
761,20128,HIT,201,0.023949492027905583
2286,20684,HIT,196,0.015445697313415996
63,20790,HIT,98,-0.02274899293064586
1507,20992,HIT,127,-0.01799377983385242
94,21868,HIT,229,0.004679550686745637
939,22103,HIT,165,-0.002181018129113088
1641,22237,HIT,105,-0.02186166580293286
740,22933,HIT,81,0.0061190720018259315
4004,23343,HIT,124,-0.01228195767787027
2225,23410,HIT,149,0.019237809982983356
1006,23491,HIT,194,0.02020414072579535
939,23572,HIT,77,0.02160342750175337
4501,23886,HIT,178,-0.03022609769683221
1217,24112,HIT,149,0.019293381867373505
779,24373,HIT,215,0.01492137101532115
958,24520,HIT,221,-0.030023776152095283
105,24527,HIT,70,0.029981606389320736
2969,24951,HIT,66,-0.0264963614108798
1665,25192,HIT,153,-0.010735501903752276
2197,25196,HIT,68,-0.007251826841588926
2953,25527,HIT,92,-0.02279634662184249
18,25653,HIT,262,0.015181295583967525
7396,25807,HIT,81,-0.04476055724146066
4260,25889,HIT,73,0.02297217505504784
3174,26341,HIT,85,-0.010441601371449283
339,26573,HIT,72,0.06161846648716035
4522,26719,HIT,95,0.019562554296552126
529,26855,HIT,180,-0.007406746091168259
18,27049,HIT,535,-0.006537151011679232
1373,27135,HIT,69,0.02379538798466635
784,28114,HIT,360,0.013497462730886756
2311,28236,HIT,176,0.0024638643903753255
2286,28629,HIT,93,0.040741890156324234
545,29034,HIT,154,0.025082983104467604
1351,29135,HIT,78,0.012952368084435673
1269,29630,HIT,74,-0.015755577874912885
4265,30430,HIT,89,-0.04793854830661315
2709,30853,HIT,82,-0.028406396638620213
648,31085,HIT,284,0.014527665872493656
1813,31386,HIT,442,0.010080610269555423
2687,32613,HIT,103,0.08258278595194446
3455,33896,HIT,77,-0.05534239006608954
801,33994,HIT,74,0.008205063622345743
2536,35285,HIT,67,0.020489369080886666
5397,36677,HIT,96,-0.0026891785388633016
19,37161,HIT,68,-0.030952779870880964
1006,37250,HIT,92,-0.0031950094496363546
1253,37771,HIT,72,0.03904439285440092
1365,37948,HIT,134,-0.008567261265846504
4004,38673,HIT,94,0.0748374864306709
219,38709,HIT,89,-0.023205226744070162
1252,39192,HIT,276,-0.00409856884801113
5,39503,HIT,210,0.0007956285462532575
4898,39884,HIT,75,0.026679371548716635
1507,40031,HIT,96,0.006414933494356179
90,41554,HIT,69,0.03280304604604045
2492,41642,HIT,133,-0.014722758533761982
1351,42477,HIT,155,-0.017078989621596485
31,42527,HIT,183,-0.01831834290428097
816,44246,HIT,114,-0.004045925925370564
245,46196,HIT,141,0.013008455403372643
1804,46851,HIT,67,0.02666206870388471
678,48447,HIT,93,0.005640742118550479
161,49427,HIT,99,-0.02685700867325802
1326,50730,HIT,77,0.013226896323200066
221,51996,HIT,75,-0.0076017940329192735
6067,53113,HIT,68,-0.03404560819592217
1873,57242,HIT,68,-0.09150080768278468
563,57761,HIT,73,-0.031917268958049305
816,62130,HIT,139,0.007437661893409886
906,62163,HIT,78,-0.07851062667835751
2282,62529,HIT,68,0.00791480192021815
529,62655,HIT,96,-0.01805819110100959
19,62817,HIT,114,0.03703407887684762
102,62879,HIT,96,0.03884851089741764
1197,63753,HIT,78,-0.050106701704224765
1383,64981,HIT,77,0.06595476128666189
361,65563,HIT,69,-0.028927084132997993
6515,70575,HIT,116,0.028124938788984588
1948,70853,HIT,69,-0.011643642889695383
2268,74165,HIT,80,0.01000854973898574
1861,77812,HIT,85,0.006893182805304043
2919,80859,HIT,87,-0.008981969373285048
386,102693,HIT,87,0.0025350799505536314
98,117,HIT,211,-0.0018344980293959479
122,133,HIT,69,-0.053438390724234675
139,166,HIT,236,-0.0016845454144340244
245,246,HIT,78,-0.05946859048894543
5,276,HIT,390,-0.0012585015077572481
352,353,HIT,88,0.03927756848664715
188,485,HIT,90,0.043945443367402026
761,762,HIT,216,-0.009389123519703668
834,835,HIT,303,0.0008802398182752857
303,885,HIT,603,-0.000026233764291838657
18,908,HIT,554,0.00039656941280097335
916,917,HIT,359,-0.017124697812106127
958,959,HIT,73,-0.013180241667798409
671,1019,HIT,224,-0.03841600292013514
529,1446,HIT,275,-0.003249405119226556
15,1481,HIT,370,0.015397197414488473
303,1511,HIT,483,0.010335149328338733
1844,1845,HIT,281,-0.010528205849462235
831,1858,HIT,174,-0.027303639451760786
958,2064,HIT,367,-0.009303036076488858
648,2098,HIT,149,0.0011494614099947231
2251,2252,HIT,105,-0.010228881404134305
784,2390,HIT,200,0.000993281951696512
31,2709,HIT,1149,0.016608990242258537
1000,2730,HIT,407,-0.0031123506319787886
1813,3024,HIT,156,0.02512345442205971
1873,3078,HIT,125,0.005089162450550355
3174,3175,HIT,132,-0.00029879135501315046
801,3281,HIT,275,-0.004534683865490052
15,3392,HIT,787,-0.01257259663930399
13,3425,HIT,85,0.03731589045531347
678,3459,HIT,507,-0.015464327861407223
1365,3571,HIT,170,0.04248761608969298
72,3622,HIT,171,-0.034162327464267006
72,3625,HIT,81,0.002125038776027488
171,3710,HIT,115,0.03594389389911051
2645,3824,HIT,71,0.02814945084802578
139,3966,HIT,102,-0.005404036806695212
161,3984,HIT,151,-0.03722055254395934
238,4016,HIT,79,0.011827361217182086
219,4035,HIT,82,-0.013554537171694692
2247,4143,HIT,142,-0.03399346944312043
648,4171,HIT,267,0.0007427197967364019
1000,4183,HIT,201,-0.01633637325408288
1006,4187,HIT,145,0.03560945508172925
4260,4507,HIT,82,0.013730168985057079
468,4742,HIT,73,0.07853054315534114
1252,5050,HIT,292,0.00839512524165964
671,5179,HIT,258,-0.023909504874588317
1804,5198,HIT,167,0.007460048336170144
1665,5218,HIT,217,0.0007502841326763598
1365,5237,HIT,185,0.002996041454536469
1507,5331,HIT,101,-0.03431369082853902
18,5351,HIT,607,0.01103665041594365
1813,5402,HIT,171,0.01549126116091909
2311,5406,HIT,311,-0.0007471709853138497
2967,5453,HIT,91,0.010446071763498266
1804,5457,HIT,112,0.0038414937350444434
834,5517,HIT,174,-0.01900640565266809
281,5586,HIT,258,-0.03130138415084188
371,5691,HIT,108,0.006484575585214203
1566,5759,HIT,213,-0.0076824558141221355
19,5864,HIT,72,-0.004941202642393283
2268,5898,HIT,130,-0.011821642216725048
1252,6067,HIT,773,0.01041008330092219
545,6078,HIT,222,-0.02423496110947465
1641,6260,HIT,116,0.01909591406284239
1634,6267,HIT,229,-0.02082039190591023
1489,6380,HIT,104,-0.04594595066923979
2969,6451,HIT,90,0.0390622155363925
2969,6453,HIT,93,0.0006412050282907922
4244,6478,HIT,85,0.02929600579651903
4260,6481,HIT,72,-0.06592245073115593
94,6665,HIT,421,-0.005066250767130687
63,6743,HIT,291,0.0010950974084866782
281,6913,HIT,488,-0.002153373760016619
161,6982,HIT,73,-0.013583607803608344
1269,7216,HIT,107,0.03925273949701569
1217,7331,HIT,125,0.004751701155967958
590,7508,HIT,81,-0.039928414279085445
529,7931,HIT,274,-0.011191763214754402
90,8043,HIT,148,0.033332973288885015
1373,8116,HIT,124,-0.02573820610877492
761,8130,HIT,302,-0.0083816107193323
303,8196,HIT,336,0.009660156413953846
15,8222,HIT,166,-0.02381452231166964
90,8274,HIT,254,0.018124577028709288
238,8319,HIT,144,0.007497661142702283
916,8452,HIT,177,-0.0008584042198457875
72,8622,HIT,432,-0.000810418223792353
1573,8704,HIT,108,-0.024681714730096838
563,8900,HIT,81,0.014701015257209127
1373,9044,HIT,134,0.016014107218428997
5,9304,HIT,167,-0.02517027295539681
31,9368,HIT,508,-0.01574242365039552
94,9447,HIT,234,0.01193743477704351
1351,9517,HIT,193,-0.0158475046984064
221,9894,HIT,127,0.0005891705970876848
816,10093,HIT,156,-0.03116795827814639
98,10226,HIT,87,-0.007944663815609376
1641,10466,HIT,127,0.03523800500152052
4004,10583,HIT,94,0.028738674861098323
784,10742,HIT,158,0.03849464917086831
63,10787,HIT,264,0.014104491889806725
188,10933,HIT,79,0.05341731116033921
2247,11249,HIT,265,-0.007800154483357691
2197,11626,HIT,71,-0.01283473916065836
939,11645,HIT,160,-0.015611196140342176
916,11657,HIT,88,0.0336354030020814
90,11947,HIT,257,-0.00038784123063501097
958,11953,HIT,159,-0.03744605066575463
1197,12598,HIT,235,-0.005786877720817762
4501,12725,HIT,124,-0.05846521490996581
371,12876,HIT,70,-0.01034596309275676
2707,13016,HIT,68,0.05996786387252406
339,13041,HIT,122,0.012842799427824514
1861,13196,HIT,222,-0.00013307430046805013
1873,13198,HIT,200,-0.015469823890824519
3174,13247,HIT,80,0.05510339334049802
1006,13310,HIT,292,-0.007156135143247755
1634,13361,HIT,94,-0.0064511279494868234
102,13465,HIT,109,0.027845505429464512
1365,13502,HIT,98,0.02916663886036769
7389,13664,HIT,93,0.02927695161792615
4467,13751,HIT,124,0.00003566727298953687
4244,13755,HIT,80,-0.016453021642855503
4265,13777,HIT,97,0.013017625989964643
812,13983,HIT,129,0.027748599030159304
381,14176,HIT,100,0.004884879353229843
590,14528,HIT,151,-0.0046869060577988675
1861,14654,HIT,71,-0.031260930507823526
31,15145,HIT,280,-0.041775277390953436
455,15441,HIT,100,-0.002181856367785895
4408,15617,HIT,69,-0.004526190444274825
1326,16381,HIT,189,-0.0432821070673125
2197,16414,HIT,284,0.015772066695036002
7219,16552,HIT,67,0.03244577125978482
2687,16847,HIT,108,-0.10931802335100727
1804,17122,HIT,211,-0.014768913285263863
2197,17999,HIT,176,-0.0022125153114689877
678,18612,HIT,239,-0.005915108379387968
779,18656,HIT,92,-0.04633664529653292
801,18861,HIT,119,-0.019029140229901875
1391,19311,HIT,115,0.01259481671756102
1006,20112,HIT,276,-0.011218565981864326
1197,20631,HIT,125,-0.01321850472654168
5397,20680,HIT,83,0.03762068460561885
2286,20726,HIT,133,0.015724822499927515
1000,20845,HIT,91,-0.03129074617676325
1197,21108,HIT,203,-0.010504013240150156
816,21605,HIT,115,0.050215506827986756
773,21719,HIT,109,0.004835452664023465
63,22029,HIT,189,-0.009242484695627606
161,22557,HIT,139,-0.003706894149271056
711,22773,HIT,208,-0.0187419670275219
711,22926,HIT,125,-0.0042950554743161895
563,23075,HIT,245,-0.00535955177690095
678,23841,HIT,113,-0.009863708658906734
171,24325,HIT,99,0.004777189937985038
281,25601,HIT,112,-0.05718624948231288
2286,25668,HIT,75,-0.011926060722440235
2492,26575,HIT,101,0.04639189601186089
1920,27939,HIT,88,0.07484068634423169
2311,28242,HIT,172,0.032139942826616086
1217,28551,HIT,238,0.01032763304870038
2259,28599,HIT,189,0.02118483218090428
671,30341,HIT,84,-0.004894388199076449
4408,30521,HIT,114,0.02436404965810801
2259,31058,HIT,68,0.055125007379326074
3127,32782,HIT,118,-0.0017998488066200413
2709,32940,HIT,70,0.0076329595649601845
939,33336,HIT,160,-0.0031830330562236386
19,33701,HIT,72,0.03572533088770147
2707,33868,HIT,142,0.026959985974034317
812,33962,HIT,172,-0.00042516716125873266
2268,35585,HIT,114,0.0005553310287069735
102,36471,HIT,228,0.016811421816330163
1326,36478,HIT,201,-0.00754257473519504
1844,36650,HIT,127,-0.018029361858488913
801,37726,HIT,173,-0.03074367097028119
5888,37797,HIT,70,0.017312439547876146
5,37954,HIT,66,-0.0031805335922776012
773,38144,HIT,243,-0.02088596035932655
1507,38715,HIT,67,-0.0034453936227785142
827,39292,HIT,85,-0.009643349314545357
1351,40608,HIT,69,-0.01418569406951653
311,41336,HIT,148,0.013810155794218404
2774,42252,HIT,76,-0.026487591647499364
18,42697,HIT,154,0.008117043451982386
2953,44130,HIT,120,-0.0044730959791232094
94,44933,HIT,81,0.0026420789574943537
761,45790,HIT,85,-0.012165129309344713
4004,46191,HIT,95,-0.0012158743665491856
779,49792,HIT,122,-0.01829480132312372
5397,50229,HIT,213,0.024231872417714018
2231,52953,HIT,114,-0.018418963969419888
2967,55304,HIT,66,-0.033729843550435346
831,58884,HIT,72,0.04168984019686994
7396,59277,HIT,69,0.036387406083080054
1665,59633,HIT,107,0.034997988544284264
1252,60207,HIT,106,-0.007106381397118222
2709,63095,HIT,74,0.026428950711821053
529,63710,HIT,161,0.01102570776729972
657,66180,HIT,87,0.04671033805164071
2941,81049,HIT,73,0.004596735150937059
1566,89593,HIT,81,-0.006086833410010262
72,73,"BLOCKED SHOT",241,0.019251223496859038
238,239,"BLOCKED SHOT",176,-0.03548150575294173
245,250,"BLOCKED SHOT",446,0.0027547358317001613
259,260,"BLOCKED SHOT",237,0.0422551224543945
219,512,"BLOCKED SHOT",111,0.007391353814606927
18,533,"BLOCKED SHOT",462,-0.013357666166460613
711,712,"BLOCKED SHOT",828,0.00872966430688693
779,780,"BLOCKED SHOT",648,0.010771185891731372
755,808,"BLOCKED SHOT",138,-0.007337562224197625
15,1236,"BLOCKED SHOT",471,0.011559613404039326
1391,1406,"BLOCKED SHOT",703,0.0029722242930137477
281,1507,"BLOCKED SHOT",1744,0.009823505687493794
958,1552,"BLOCKED SHOT",244,-0.028615599248182688
523,1622,"BLOCKED SHOT",124,0.02155912308034552
827,1879,"BLOCKED SHOT",317,0.016872284333348087
1665,2186,"BLOCKED SHOT",209,-0.019030967528976317
2286,2287,"BLOCKED SHOT",507,-0.0007206827928399884
1641,2427,"BLOCKED SHOT",124,-0.02628943527626848
5,2677,"BLOCKED SHOT",200,-0.020197272080963724
1252,2697,"BLOCKED SHOT",224,-0.014873633340548198
98,2783,"BLOCKED SHOT",712,0.007698430012112567
2231,3130,"BLOCKED SHOT",387,-0.006704054753255417
2225,3136,"BLOCKED SHOT",692,0.01436870712929117
1373,3317,"BLOCKED SHOT",156,0.007610203846618924
2687,3412,"BLOCKED SHOT",117,0.07922295954639968
648,3491,"BLOCKED SHOT",130,-0.08641212014553235
2760,3509,"BLOCKED SHOT",182,-0.024080219530080715
1573,3957,"BLOCKED SHOT",387,0.004390615260149888
4004,4008,"BLOCKED SHOT",110,0.01702192026736149
590,4097,"BLOCKED SHOT",562,-0.0027833393358727143
4391,4392,"BLOCKED SHOT",100,0.021353499131506304
4249,4496,"BLOCKED SHOT",143,0.022041300993972723
2876,4797,"BLOCKED SHOT",181,0.06046350152592367
2,5042,"BLOCKED SHOT",139,0.007949170901880687
1351,5251,"BLOCKED SHOT",106,-0.08337913419398124
740,5371,"BLOCKED SHOT",403,0.04005952965751519
1566,5678,"BLOCKED SHOT",131,-0.0267353149265101
31,6537,"BLOCKED SHOT",617,0.002955545530273662
90,6836,"BLOCKED SHOT",198,-0.01988890075577182
1634,6860,"BLOCKED SHOT",210,0.009275345812081837
383,7001,"BLOCKED SHOT",141,-0.023471235632875342
1000,7203,"BLOCKED SHOT",275,-0.009795070910479875
678,7209,"BLOCKED SHOT",325,-0.011940308267731514
916,7555,"BLOCKED SHOT",191,-0.009242963306112573
1815,7634,"BLOCKED SHOT",226,0.017795892902549737
7396,7645,"BLOCKED SHOT",218,0.02446046946847863
834,8122,"BLOCKED SHOT",252,0.01310856645650249
801,8135,"BLOCKED SHOT",168,0.004673492477384744
1326,8464,"BLOCKED SHOT",192,-0.03676877679123791
3109,8578,"BLOCKED SHOT",145,0.017150983137001696
2197,8835,"BLOCKED SHOT",326,0.013353179641963586
1383,9462,"BLOCKED SHOT",178,-0.003665729882131097
303,9558,"BLOCKED SHOT",301,0.0008286653361111451
1006,9649,"BLOCKED SHOT",189,-0.020568370636098954
202,9905,"BLOCKED SHOT",231,0.029207079204679243
592,10171,"BLOCKED SHOT",140,0.008863891757829812
1673,10265,"BLOCKED SHOT",343,0.035032163856132004
139,10554,"BLOCKED SHOT",156,0.025989119962159912
3976,10560,"BLOCKED SHOT",117,0.037862974082331524
2251,11500,"BLOCKED SHOT",379,0.0026939849964185414
529,12124,"BLOCKED SHOT",144,-0.018626029322235338
752,13327,"BLOCKED SHOT",205,0.02891266868658454
1844,14119,"BLOCKED SHOT",158,0.02677995807756184
143,14354,"BLOCKED SHOT",203,0.057205591282712465
2247,16310,"BLOCKED SHOT",175,-0.008173738910374317
3559,17630,"BLOCKED SHOT",136,-0.016078407263298233
2614,17802,"BLOCKED SHOT",102,-0.00360806979701217
94,17882,"BLOCKED SHOT",292,-0.03288689472107614
1365,17983,"BLOCKED SHOT",155,0.04117599003287231
2268,18081,"BLOCKED SHOT",118,-0.009226794239258151
2274,18322,"BLOCKED SHOT",101,-0.06603821611526067
2311,19599,"BLOCKED SHOT",166,-0.0032497297131901526
347,19769,"BLOCKED SHOT",128,0.01867911831848268
1217,21136,"BLOCKED SHOT",127,0.0063037191428424455
812,21596,"BLOCKED SHOT",122,0.009561521941814977
102,21880,"BLOCKED SHOT",104,0.03778300204835594
1197,22518,"BLOCKED SHOT",123,-0.018786354298761576
671,22759,"BLOCKED SHOT",272,-0.0194525457316988
761,22835,"BLOCKED SHOT",247,0.010497803550492513
816,22998,"BLOCKED SHOT",120,0.00723435883597795
1023,23631,"BLOCKED SHOT",231,0.029008689331293247
4323,23746,"BLOCKED SHOT",102,0.1381419515014874
2282,24179,"BLOCKED SHOT",128,-0.015840558313521935
1813,25540,"BLOCKED SHOT",155,-0.023835655795485577
939,26175,"BLOCKED SHOT",132,-0.012057801752426822
63,26527,"BLOCKED SHOT",177,-0.0023519235207475897
105,26796,"BLOCKED SHOT",353,0.032873799412658444
784,28137,"BLOCKED SHOT",219,-0.01756454086348408
1507,34205,"BLOCKED SHOT",134,-0.004440451814225366
1804,36689,"BLOCKED SHOT",138,-0.030272273107434078
1873,45247,"BLOCKED SHOT",102,-0.010783218610117051
2005,50039,"BLOCKED SHOT",261,0.03629766749839047
221,54992,"BLOCKED SHOT",106,0.01174510870185852
1139,79056,"BLOCKED SHOT",143,0.0001669497103536921
58,59,"BLOCKED SHOT",139,0.016661999696015284
468,469,"BLOCKED SHOT",146,0.015866428189746984
15,531,"BLOCKED SHOT",311,-0.00596942097821801
784,785,"BLOCKED SHOT",261,-0.047883890865151546
18,893,"BLOCKED SHOT",588,-0.0048997159344598695
303,1227,"BLOCKED SHOT",485,-0.020051771948343233
1269,1273,"BLOCKED SHOT",204,-0.010604334917796554
63,1518,"BLOCKED SHOT",239,-0.007085121517697968
371,1585,"BLOCKED SHOT",320,0.022070759281913932
1868,1869,"BLOCKED SHOT",176,-0.011256539452302539
311,1959,"BLOCKED SHOT",799,0.021087692008865677
90,2058,"BLOCKED SHOT",249,-0.02438137844241034
428,2562,"BLOCKED SHOT",101,0.016918197785371125
2197,2824,"BLOCKED SHOT",147,0.01800323463453324
1844,2983,"BLOCKED SHOT",155,-0.05703211774151318
1252,3174,"BLOCKED SHOT",2001,0.0001574006016065166
545,3184,"BLOCKED SHOT",387,-0.00597756737808447
3174,3441,"BLOCKED SHOT",156,0.015007460185443522
1351,3528,"BLOCKED SHOT",421,0.006276868593937612
563,3631,"BLOCKED SHOT",554,0.014469709417219256
3675,3676,"BLOCKED SHOT",171,0.03655522544752576
1920,4014,"BLOCKED SHOT",273,-0.004788970319075769
4265,4266,"BLOCKED SHOT",393,0.01637112237682581
1861,4450,"BLOCKED SHOT",696,-0.006788668327629255
4273,5013,"BLOCKED SHOT",237,0.03402071106539295
2311,5202,"BLOCKED SHOT",202,0.005411175862380935
3029,5390,"BLOCKED SHOT",351,-0.024186143422881834
139,5740,"BLOCKED SHOT",116,-0.02169547755794865
5888,5889,"BLOCKED SHOT",116,0.0017720493378685642
1813,6407,"BLOCKED SHOT",227,0.0104379998654755
1365,6680,"BLOCKED SHOT",162,-0.003490391924055314
2774,6979,"BLOCKED SHOT",161,-0.008937582780850883
1201,7333,"BLOCKED SHOT",260,-0.0060521358998012476
1217,7335,"BLOCKED SHOT",138,0.006939388441296268
816,7671,"BLOCKED SHOT",155,-0.011135332098917816
1873,7690,"BLOCKED SHOT",286,-0.00682525727090233
773,7695,"BLOCKED SHOT",726,0.002308625724981861
2898,7800,"BLOCKED SHOT",101,0.02882314353021781
94,8055,"BLOCKED SHOT",213,-0.02611402734015056
122,8077,"BLOCKED SHOT",337,-0.019848311948188868
2,8210,"BLOCKED SHOT",142,0.02165640190368956
102,8309,"BLOCKED SHOT",690,-0.00029788356117649295
939,8639,"BLOCKED SHOT",134,0.037919045987238664
161,8724,"BLOCKED SHOT",109,-0.028325327314593196
6365,8862,"BLOCKED SHOT",118,0.139900958056142
3127,8868,"BLOCKED SHOT",121,0.00540368692335802
281,9331,"BLOCKED SHOT",236,0.007533182991745824
31,9338,"BLOCKED SHOT",467,-0.006740303021275762
671,9635,"BLOCKED SHOT",327,0.0043291612881519725
1049,9686,"BLOCKED SHOT",372,0.03762714204744522
5397,10046,"BLOCKED SHOT",649,0.014064597240722287
812,10080,"BLOCKED SHOT",172,-0.023805849567363646
657,10203,"BLOCKED SHOT",457,0.014187453660929161
958,10215,"BLOCKED SHOT",156,-0.0190833060219045
2707,10479,"BLOCKED SHOT",144,0.07807690461117689
335,10680,"BLOCKED SHOT",223,0.04238310964004882
648,11567,"BLOCKED SHOT",940,0.003920773638828201
2969,12266,"BLOCKED SHOT",139,0.025450453151193264
529,12371,"BLOCKED SHOT",228,0.015857653089444368
10454,13523,"BLOCKED SHOT",108,0.02242485229570118
7389,13669,"BLOCKED SHOT",342,-0.003559842262691848
831,14004,"BLOCKED SHOT",217,0.0074803572461733525
1081,14464,"BLOCKED SHOT",130,-0.011287204337543877
1373,15067,"BLOCKED SHOT",123,0.00669809057648052
7219,15626,"BLOCKED SHOT",172,-0.03628955974922171
4467,16994,"BLOCKED SHOT",134,0.0032450249728785963
1959,18067,"BLOCKED SHOT",108,-0.0028759273593911283
2980,18971,"BLOCKED SHOT",176,0.002564881959846832
1197,19584,"BLOCKED SHOT",243,-0.009066246987865345
3653,19784,"BLOCKED SHOT",112,-0.01692865924931536
2259,20654,"BLOCKED SHOT",508,0.008715905231450771
1000,20714,"BLOCKED SHOT",202,-0.034356011788872876
4501,20777,"BLOCKED SHOT",147,-0.01033781347161472
1804,20870,"BLOCKED SHOT",213,0.019203695837699153
761,20898,"BLOCKED SHOT",258,-0.03452489348330401
4244,21066,"BLOCKED SHOT",101,-0.01751103078937849
2247,21154,"BLOCKED SHOT",145,-0.00028271785263062066
7483,21275,"BLOCKED SHOT",153,-0.011700290922896317
5,21436,"BLOCKED SHOT",149,-0.027650604770956322
801,21762,"BLOCKED SHOT",252,-0.018260835778505236
678,22167,"BLOCKED SHOT",253,-0.0024529755477707416
916,23585,"BLOCKED SHOT",141,-0.006839545149160686
834,24389,"BLOCKED SHOT",172,-0.006514225460057088
1649,26475,"BLOCKED SHOT",131,0.011528959363775959
1006,26630,"BLOCKED SHOT",297,-0.007972792604095946
12327,28958,"BLOCKED SHOT",191,0.00015003405594793406
1326,29440,"BLOCKED SHOT",224,-0.023082839519347864
2967,30384,"BLOCKED SHOT",101,0.0020589184441338615
1641,32303,"BLOCKED SHOT",102,0.006034199181336297
2177,33288,"BLOCKED SHOT",263,0.0016736221998105982
72,34023,"BLOCKED SHOT",161,0.012860154705147064
1397,38658,"BLOCKED SHOT",171,0.03524499818602911
4873,53387,"BLOCKED SHOT",136,0.03555485850479656
711,54251,"BLOCKED SHOT",112,-0.00005176506235282652
2268,70257,"BLOCKED SHOT",158,-0.023197469447533037
12,13,"FACEOFF (Neutral)",963,-0.031444389773153225
62,63,"FACEOFF (Neutral)",5046,0.002765467232294483
86,90,"FACEOFF (Neutral)",4683,0.007557438270765771
138,161,"FACEOFF (Neutral)",2668,-0.0059535822277559936
187,188,"FACEOFF (Neutral)",1687,0.0019611024491796303
299,301,"FACEOFF (Neutral)",849,0.03610715235716283
2,303,"FACEOFF (Neutral)",9833,0.0029430359671466233
380,386,"FACEOFF (Neutral)",1157,-0.0027977414020536884
4,529,"FACEOFF (Neutral)",4586,0.001862365410399358
760,801,"FACEOFF (Neutral)",4650,0.0056441878610812846
811,831,"FACEOFF (Neutral)",3311,-0.0012592416843525411
647,1006,"FACEOFF (Neutral)",5674,0.002764183539319731
656,1013,"FACEOFF (Neutral)",560,-0.005179724198901947
1196,1197,"FACEOFF (Neutral)",4215,0.0005059048368529773
1343,1365,"FACEOFF (Neutral)",3934,0.004793793344057606
178,1641,"FACEOFF (Neutral)",2739,0.012458811049218033
1803,1804,"FACEOFF (Neutral)",3946,0.005555994550546062
87,2018,"FACEOFF (Neutral)",686,-0.014199754179896495
338,2492,"FACEOFF (Neutral)",1324,0.006182311005027197
2605,2618,"FACEOFF (Neutral)",768,0.012413739170899607
1344,2795,"FACEOFF (Neutral)",523,0.006473129125300459
2948,2969,"FACEOFF (Neutral)",1966,-0.010369595224680284
3454,3455,"FACEOFF (Neutral)",957,0.007407517276199649
2897,4336,"FACEOFF (Neutral)",1032,-0.0031656155240284978
4243,4467,"FACEOFF (Neutral)",2140,-0.009152135673040407
4872,4924,"FACEOFF (Neutral)",800,-0.005028768489545754
2358,5211,"FACEOFF (Neutral)",669,0.010787685612163145
7461,7462,"FACEOFF (Neutral)",773,-0.002606342783926463
9124,11521,"FACEOFF (Neutral)",558,0.003915503267157838
4951,12307,"FACEOFF (Neutral)",1165,-0.0018341168810126762
1124,13568,"FACEOFF (Neutral)",625,0.009674290469886604
4,5,"FACEOFF (Neutral)",4372,0.002270196676588565
2,15,"FACEOFF (Neutral)",9326,-0.0008923460171285091
62,72,"FACEOFF (Neutral)",4699,0.006785911365444708
87,88,"FACEOFF (Neutral)",621,0.004691824665356115
187,219,"FACEOFF (Neutral)",1614,0.002442161154150857
