Season,SeasonType,PlayerId,PlayerName,SumOfSumOfImpact,SSIRank
2008-2009,Regular Season,8459053,Adrian Aucoin,2.067682594,426
2008-2009,Regular Season,8470366,Martin St Pierre,2.0635933,427
2008-2009,Regular Season,8471873,Anton Stralman,2.062924283,428
2008-2009,Regular Season,8465978,Shawn Thornton,2.060860832,429
2008-2009,Regular Season,8465166,Craig Adams,2.052479528,430
2008-2009,Regular Season,8467304,Andy Sutton,2.015261378,431
2008-2009,Regular Season,8469473,Marcel Goc,2.01166602,432
2008-2009,Regular Season,8474157,Max Pacioretty,2.006988226,433
2008-2009,Regular Season,8470383,Chris Minard,2.004639912,434
2008-2009,Regular Season,8468534,Andreas Lilja,2.001427742,435
2008-2009,Regular Season,8470061,Derek Meech,1.999543633,436
2008-2009,Regular Season,8470318,Jonathan Ericsson,1.997384891,437
2008-2009,Regular Season,8470136,Nathan Oystrick,1.988507167,438
2008-2009,Regular Season,8474190,Wayne Simmonds,1.974695622,439
2008-2009,Regular Season,8466142,Eric Brewer,1.968840226,440
2008-2009,Regular Season,8470905,Randy Jones,1.961627192,441
2008-2009,Regular Season,8471769,Niklas Hjalmarsson,1.955062411,442
2008-2009,Regular Season,8466309,Mike Mottau,1.951112344,443
2008-2009,Regular Season,8468309,Mark Streit,1.914085707,444
2008-2009,Regular Season,8469480,Jeff Woywitka,1.901075705,445
2008-2009,Regular Season,8474557,Anssi Salmela,1.880635237,446
2008-2009,Regular Season,8468506,Brian Sutherby,1.87928924,447
2008-2009,Regular Season,8470778,Drew Miller,1.877938254,448
2008-2009,Regular Season,8471686,Marc Staal,1.856142271,449
2008-2009,Regular Season,8471735,Keith Yandle,1.853184806,450
2008-2009,Regular Season,8468224,Sean Avery,1.849761763,451
2008-2009,Regular Season,8470737,Brett Sterling,1.814827172,452
2008-2009,Regular Season,8465968,Brett McLean,1.802296929,453
2008-2009,Regular Season,8471702,Matt Niskanen,1.784077189,454
2008-2009,Regular Season,8451359,Mike Sillinger,1.781885456,455
2008-2009,Regular Season,8473385,Ville Koistinen,1.77882425,456
2008-2009,Regular Season,8474138,Dustin Jeffrey,1.777532078,457
2008-2009,Regular Season,8471678,Benoit Pouliot,1.720157106,458
2008-2009,Regular Season,8466182,Henrik Tallinder,1.709235903,459
2008-2009,Regular Season,8471811,Cal O'Reilly,1.706046397,460
2008-2009,Regular Season,8460507,Wayne Primeau,1.687800105,461
2008-2009,Regular Season,8470877,David Jones,1.68336713,462
2008-2009,Regular Season,8470004,Jeff Hoggan,1.680801168,463
2008-2009,Regular Season,8474519,Jack Hillen,1.678322119,464
2008-2009,Regular Season,8470700,Byron Bitz,1.675624695,465
2008-2009,Regular Season,8468114,Douglas Murray,1.672507246,466
2008-2009,Regular Season,8470065,Ryan Craig,1.663302114,467
2008-2009,Regular Season,8466251,Jason Chimera,1.662945841,468
2008-2009,Regular Season,8459450,Shean Donovan,1.661288117,469
2008-2009,Regular Season,8471290,Peter Olvecky,1.657106712,470
2008-2009,Regular Season,8459547,Scott Walker,1.649592979,471
2008-2009,Regular Season,8468499,Krys Kolanos,1.640360053,472
2008-2009,Regular Season,8471476,Daniel Winnik,1.636281807,473
2008-2009,Regular Season,8467927,Andrew Hutchinson,1.612078436,474
2008-2009,Regular Season,8466202,Maxim Afinogenov,1.608762371,475
2008-2009,Regular Season,8472338,Jaime Sifers,1.588501797,476
2008-2009,Regular Season,8472368,Chris Conner,1.577016373,477
2008-2009,Regular Season,8470086,Joe Callahan,1.552285031,478
2008-2009,Regular Season,8470743,Lasse Kukkonen,1.543563382,479
2008-2009,Regular Season,8451101,Joe Sakic,1.53293001,480
2008-2009,Regular Season,8471704,Vladimir Mihalik,1.515416743,481
2008-2009,Regular Season,8459514,Jamal Mayers,1.507078666,482
2008-2009,Regular Season,8468650,Erik Reitz,1.464046808,483
2008-2009,Regular Season,8472394,Peter Harrold,1.452884921,484
2008-2009,Regular Season,8468636,Greg Zanon,1.434162734,485
2008-2009,Regular Season,8468577,Niclas Wallin,1.407283099,486
2008-2009,Regular Season,8474588,Viktor Tikhonov,1.390395798,487
2008-2009,Regular Season,8471681,Jack Skille,1.36460607,488
2008-2009,Regular Season,8467336,Mike Rupp,1.359413769,489
2008-2009,Regular Season,8468520,Kurtis Foster,1.35871708,490
2008-2009,Regular Season,8474498,Jesse Winchester,1.357897997,491
2008-2009,Regular Season,8466398,Tom Kostopoulos,1.344335864,492
2008-2009,Regular Season,8468481,Rick DiPietro,1.340682095,493
2008-2009,Regular Season,8459628,Hal Gill,1.338515275,494
2008-2009,Regular Season,8468518,Tomas Kopecky,1.317221347,495
2008-2009,Regular Season,8459122,Stephane Yelle,1.310911163,496
2008-2009,Regular Season,8472361,Bill Thomas,1.309597714,497
2008-2009,Regular Season,8474571,Mikkel Boedker,1.30877922,498
2008-2009,Regular Season,8447958,Bobby Holik,1.273347581,499
2008-2009,Regular Season,8470608,Robert Nilsson,1.269312867,500
2008-2009,Regular Season,8467882,Jamie Lundmark,1.263908975,501
2008-2009,Regular Season,8472263,Chris Durno,1.24553226,502
2008-2009,Regular Season,8471887,Patric Hornqvist,1.24413464,503
2008-2009,Regular Season,8468560,Ryan Bayda,1.239850737,504
2008-2009,Regular Season,8471978,Brett Festerling,1.237145013,505
2008-2009,Regular Season,8459687,Scott Nichol,1.233322303,506
2008-2009,Regular Season,8473898,Paul Szczechura,1.232839141,507
2008-2009,Regular Season,8471246,Chris Bourque,1.195866057,508
2008-2009,Regular Season,8468887,Warren Peters,1.178869832,509
2008-2009,Regular Season,8470085,Paul Ranger,1.166336456,510
2008-2009,Regular Season,8469684,Milan Jurcina,1.140536581,511
2008-2009,Regular Season,8474177,Jon Kalinski,1.13813417,512
2008-2009,Regular Season,8469534,Aaron Johnson,1.112130898,513
2008-2009,Regular Season,8469531,Jay Harrison,1.066565074,514
2008-2009,Regular Season,8474518,Davis Drewiske,1.066285809,515
2008-2009,Regular Season,8470373,Jeff Hamilton,1.051147192,516
2008-2009,Regular Season,8465113,Brian Willsie,1.046530361,517
2008-2009,Regular Season,8470131,Dwight Helminen,1.015154059,518
2008-2009,Regular Season,8471804,Nathan Gerbe,1.012872054,519
2008-2009,Regular Season,8467937,Michael Zigomanis,1.009557244,520
2008-2009,Regular Season,8469779,Keith Aucoin,0.99357123,521
2008-2009,Regular Season,8459426,Paul Kariya,0.988473368,522
2008-2009,Regular Season,8471761,Chris Butler,0.982412341,523
2008-2009,Regular Season,8449924,Teppo Numminen,0.975634439,524
2008-2009,Regular Season,8451224,Mathieu Schneider,0.972622129,525
2008-2009,Regular Season,8458527,Philippe Boucher,0.951002495,526
2008-2009,Regular Season,8474563,Drew Doughty,0.923982639,527
2008-2009,Regular Season,8470170,Ole-Kristian Tollefsen,0.898882502,528
2008-2009,Regular Season,8470622,Patrick Eaves,0.895781081,529
2008-2009,Regular Season,8473962,Teddy Purcell,0.892034246,530
2008-2009,Regular Season,8467439,Jaroslav Spacek,0.888330009,531
2008-2009,Regular Season,8465024,Jon Sim,0.887560295,532
2008-2009,Regular Season,8471385,Adam Pardy,0.88625078,533
2008-2009,Regular Season,8469474,Colby Armstrong,0.878615237,534
2008-2009,Regular Season,8465185,Willie Mitchell,0.873566682,535
2008-2009,Regular Season,8465200,Tomas Kaberle,0.867833003,536
2008-2009,Regular Season,8470324,Josh Gorges,0.861681657,537
2008-2009,Regular Season,8465059,Matt Bradley,0.852161438,538
2008-2009,Regular Season,8467478,Kent Huskins,0.84706724,539
2008-2009,Regular Season,8470222,James Wisniewski,0.84500548,540
2008-2009,Regular Season,8470714,Corey Potter,0.842130096,541
2008-2009,Regular Season,8473734,Tim Wallace,0.841898039,542
2008-2009,Regular Season,8470110,Trevor Daley,0.839957651,543
2008-2009,Regular Season,8471657,Cody McLeod,0.833376073,544
2008-2009,Regular Season,8469666,Brandon Bochenski,0.817682934,545
2008-2009,Regular Season,8471752,Marc-Andre Gragnani,0.803333674,546
2008-2009,Regular Season,8467949,Frantisek Kaberle,0.763603919,547
2008-2009,Regular Season,8471807,Tom Wandell,0.75960873,548
2008-2009,Regular Season,8473493,Ben Maxwell,0.726218088,549
2008-2009,Regular Season,8472382,Andy Greene,0.720743968,550
2008-2009,Regular Season,8469465,Dan Hamhuis,0.706702655,551
2008-2009,Regular Season,8469587,Tomas Plihal,0.694757413,552
2008-2009,Regular Season,8471697,Niclas Bergfors,0.683489537,553
2008-2009,Regular Season,8468498,Brooks Orpik,0.680862728,554
2008-2009,Regular Season,8473453,Trevor Lewis,0.678141453,555
2008-2009,Regular Season,8470064,Steven Goertzen,0.672946946,556
2008-2009,Regular Season,8473646,Ryan Carter,0.66086936,557
2008-2009,Regular Season,8470189,David Van Der Gulik,0.658167649,558
2008-2009,Regular Season,8466292,Todd Fedoruk,0.648506248,559
2008-2009,Regular Season,8469591,Cody McCormick,0.64127543,560
2008-2009,Regular Season,8472379,Tim Stapleton,0.635179915,561
2008-2009,Regular Season,8471794,Darren Helm,0.60643661,562
2008-2009,Regular Season,8469509,Nathan Paetsch,0.583342213,563
2008-2009,Regular Season,8469564,Richard Petiot,0.579226551,564
2008-2009,Regular Season,8458172,Darryl Sydor,0.57908374,565
2008-2009,Regular Season,8471743,Vladimir Sobotka,0.559675426,566
2008-2009,Regular Season,8467400,Francois Beauchemin,0.551420048,567
2008-2009,Regular Season,8460806,Dwayne Roloson,0.546142158,568
2008-2009,Regular Season,8459406,Bryan Helmer,0.535940731,569
2008-2009,Regular Season,8471766,Jared Boll,0.535244965,570
2008-2009,Regular Season,8467580,Mark Eaton,0.52404574,571
2008-2009,Regular Season,8467519,Karlis Skrastins,0.491882449,572
2008-2009,Regular Season,8470755,Brad Richardson,0.489337891,573
2008-2009,Regular Season,8470187,Johnny Boychuk,0.488750334,574
2008-2009,Regular Season,8468085,Radim Vrbata,0.485640926,575
2008-2009,Regular Season,8470575,Tom Preissing,0.482195392,576
2008-2009,Regular Season,8459001,Kirk Maltby,0.470243133,577
2008-2009,Regular Season,8473512,Claude Giroux,0.469332472,578
2008-2009,Regular Season,8460661,Shane Hnidy,0.467872987,579
2008-2009,Regular Season,8462047,Martin Biron,0.464299896,580
2008-2009,Regular Season,8471419,Mark Mancari,0.462604735,581
2008-2009,Regular Season,8470618,Anthony Stewart,0.451748503,582
2008-2009,Regular Season,8470775,Nate Thompson,0.443999995,583
2008-2009,Regular Season,8473582,Ivan Vishnevskiy,0.406090701,584
2008-2009,Regular Season,8473933,Ben Lovejoy,0.405308615,585
2008-2009,Regular Season,8456588,Jamie Heward,0.394443655,586
2008-2009,Regular Season,8469647,Derek Boogaard,0.391592202,587
2008-2009,Regular Season,8460492,Ed Jovanovski,0.387413451,588
2008-2009,Regular Season,8470854,Tanner Glass,0.387312407,589
2008-2009,Regular Season,8469584,Joel Perrault,0.385767807,590
2008-2009,Regular Season,8467917,Jordan Leopold,0.383495254,591
2008-2009,Regular Season,8474153,Michal Repik,0.382409239,592
2008-2009,Regular Season,8470966,Mark Giordano,0.378209836,593
2008-2009,Regular Season,8471334,Alexander Nikulin,0.374864932,594
2008-2009,Regular Season,8470321,Patrick Rissmiller,0.373539228,595
2008-2009,Regular Season,8472248,Jared Ross,0.373271441,596
2008-2009,Regular Season,8470809,Jeremy Williams,0.370182896,597
2008-2009,Regular Season,8471390,Mike Santorelli,0.35634351,598
2008-2009,Regular Season,8471359,Janne Niskala,0.355435772,599
2008-2009,Regular Season,8460639,Andre Roy,0.348172864,600
2008-2009,Regular Season,8471786,Ray Macias,0.343309304,601
2008-2009,Regular Season,8470860,Jaroslav Halak,0.342923923,602
2008-2009,Regular Season,8471696,Matt Lashoff,0.32578014,603
2008-2009,Regular Season,8471763,Ilya Zubov,0.319242438,604
2008-2009,Regular Season,8471372,Ben Walter,0.31241458,605
2008-2009,Regular Season,8470119,Brett Skinner,0.310427902,606
2008-2009,Regular Season,8471680,Gilbert Brule,0.308818015,607
2008-2009,Regular Season,8465992,Aaron Downey,0.30800337,608
2008-2009,Regular Season,8470852,Matt Moulson,0.302892953,609
2008-2009,Regular Season,8458494,Sergei Zubov,0.30154555,610
2008-2009,Regular Season,8470719,Alexandre Bolduc,0.300764424,611
2008-2009,Regular Season,8471859,Sergei Kostitsyn,0.299224583,612
2008-2009,Regular Season,8471241,Mark Fistric,0.298809046,613
2008-2009,Regular Season,8470697,Philippe Dupuis,0.296402672,614
2008-2009,Regular Season,8470843,Nathan McIver,0.287181994,615
2008-2009,Regular Season,8475087,Christian Hanson,0.275103687,616
2008-2009,Regular Season,8471004,Aaron MacKenzie,0.272030718,617
2008-2009,Regular Season,8473574,Shawn Matthias,0.264418444,618
2008-2009,Regular Season,8469689,Tomas Mojzis,0.259514911,619
2008-2009,Regular Season,8473514,Jesse Joensuu,0.250709408,620
2008-2009,Regular Season,8471265,Raymond Sawada,0.249102693,621
2008-2009,Regular Season,8469475,Jiri Novotny,0.24622128,622
2008-2009,Regular Season,8469752,Pascal Pelletier,0.241005258,623
2008-2009,Regular Season,8460540,Mathieu Dandenault,0.232280281,624
2008-2009,Regular Season,8469755,Brandon Segal,0.220312298,625
2008-2009,Regular Season,8470871,Chris Porter,0.217147981,626
2008-2009,Regular Season,8470876,Nick Tarnasky,0.215784791,627
2008-2009,Regular Season,8474565,Alex Pietrangelo,0.215356971,628
2008-2009,Regular Season,8470713,Paul Bissonnette,0.210882509,629
2008-2009,Regular Season,8474225,Nate Raduns,0.210605504,630
2008-2009,Regular Season,8465122,Brett Clark,0.207821048,631
2008-2009,Regular Season,8466144,Paul Mara,0.199977741,632
2008-2009,Regular Season,8469461,Pascal Leclaire,0.18806888,633
2008-2009,Regular Season,8474576,Zach Boychuk,0.18471989,634
2008-2009,Regular Season,8470625,Ryan Stone,0.184288817,635
2008-2009,Regular Season,8471477,Jakub Petruzalek,0.184238626,636
2008-2009,Regular Season,8470680,Ryan Potulny,0.180824999,637
2008-2009,Regular Season,8460580,Brad Lukowich,0.177412939,638
2008-2009,Regular Season,8460504,Ethan Moreau,0.166365701,639
2008-2009,Regular Season,8467905,Michael Ryan,0.162366657,640
2008-2009,Regular Season,8467350,Mike Van Ryn,0.147537985,641
2008-2009,Regular Season,8467332,Bryan Allen,0.146616311,642
2008-2009,Regular Season,8471011,Garrett Stafford,0.130398361,643
2008-2009,Regular Season,8471879,Kyle Cumiskey,0.123896467,644
2008-2009,Regular Season,8469920,Graham Mink,0.121863018,645
2008-2009,Regular Season,8467857,Jason Krog,0.118909847,646
2008-2009,Regular Season,8470283,Tim Brent,0.115004297,647
2008-2009,Regular Season,8468881,Jason Jaffray,0.110216821,648
2008-2009,Regular Season,8469629,Tom Cavanagh,0.109339859,649
2008-2009,Regular Season,8459004,Craig Rivet,0.109274944,650
2008-2009,Regular Season,8467956,Niclas Havelid,0.1063698,651
2008-2009,Regular Season,8470216,Josh Harding,0.103675186,652
2008-2009,Regular Season,8471327,Wes O'Neill,0.103668507,653
2008-2009,Regular Season,8468427,Brian Pothier,0.099406005,654
2008-2009,Regular Season,8471253,Grant Lewis,0.099173883,655
2008-2009,Regular Season,8471403,Karri Ramo,0.098492146,656
2008-2009,Regular Season,8474150,Mikael Backlund,0.094638124,657
2008-2009,Regular Season,8469919,Thomas Pock,0.08983217,658
2008-2009,Regular Season,8470620,Jeff Tambellini,0.088707387,659
2008-2009,Regular Season,8473407,Per Ledin,0.086390815,660
2008-2009,Regular Season,8462147,Miikka Kiprusoff,0.084401975,661
2008-2009,Regular Season,8470651,Jeremy Colliton,0.07757009,662
2008-2009,Regular Season,8470867,Troy Bodie,0.073149092,663
2008-2009,Regular Season,8475068,David Sloane,0.071849229,664
2008-2009,Regular Season,8473904,Kyle Greentree,0.064116619,665
2008-2009,Regular Season,8470636,Josh Hennessy,0.062816085,666
2008-2009,Regular Season,8466147,Jason Ward,0.061784629,667
2008-2009,Regular Season,8466232,Quintin Laing,0.05555289,668
2008-2009,Regular Season,8470058,Staffan Kronwall,0.054111651,669
2008-2009,Regular Season,8475073,Geoff Kinrade,0.053093781,670
2008-2009,Regular Season,8470302,Patrick Dwyer,0.048123284,671
2008-2009,Regular Season,8468568,Kurt Sauer,0.046301905,672
2008-2009,Regular Season,8462161,Brent Johnson,0.046276225,673
2008-2009,Regular Season,8458988,Manny Fernandez,0.044916086,674
2008-2009,Regular Season,8467430,Dany Sabourin,0.043425901,675
2008-2009,Regular Season,8471238,Rob Schremp,0.042985716,676
2008-2009,Regular Season,8456850,Ken Klee,0.041182429,677
2008-2009,Regular Season,8458954,Jason Smith,0.040076824,678
2008-2009,Regular Season,8472008,Kurtis McLean,0.039454629,679
2008-2009,Regular Season,8473496,Oskar Osala,0.039440835,680
2008-2009,Regular Season,8470310,Aaron Rome,0.028488883,681
2008-2009,Regular Season,8473492,Matt Beleskey,0.025943135,682
2008-2009,Regular Season,8468484,Rostislav Klesla,0.022451276,683
2008-2009,Regular Season,8474520,Jason Garrison,0.022070759,684
2008-2009,Regular Season,8468011,Ryan Miller,0.021169437,685
2008-2009,Regular Season,8467511,Antero Niittymaki,0.01667623,686
2008-2009,Regular Season,8471778,Jordan Lavallee-Smotherman,0.01660899,687
2008-2009,Regular Season,8474134,Yannick Weber,0.01510968,688
2008-2009,Regular Season,8470580,Jed Ortmeyer,0.012707667,689
2008-2009,Regular Season,8472370,Jordan Hendry,0.010369514,690
2008-2009,Regular Season,8471764,Patrick Davis,0.006414933,691
2008-2009,Regular Season,8465028,Boyd Kane,0.006034199,692
2008-2009,Regular Season,8471842,Tim Kennedy,0.00581229,693
2008-2009,Regular Season,8470661,Jean-Francois Jacques,0.005012232,694
2008-2009,Regular Season,8471239,Cory Schneider,0.004733827,695
2008-2009,Regular Season,8471219,Al Montoya,0.004668827,696
2008-2009,Regular Season,8466266,Mike York,0,697
2008-2009,Regular Season,8470295,Connor James,0,698
2008-2009,Regular Season,8470996,Danny Syvret,0,699
2008-2009,Regular Season,8471409,Andrew Gordon,0,700
2008-2009,Regular Season,8473827,Jamie Fraser,0,701
2008-2009,Regular Season,8474195,Maksim Mayorov,0,702
2008-2009,Regular Season,8474250,Zack Smith,0,703
2008-2009,Regular Season,8470685,Alexander Sulzer,-0.000378078,704
2008-2009,Regular Season,8470232,Kris Newbury,-0.001478256,705
2008-2009,Regular Season,8473573,Artem Anisimov,-0.002429044,706
2008-2009,Regular Season,8470266,Tobias Stephan,-0.00271605,707
2008-2009,Regular Season,8471641,Mike Iggulden,-0.003382913,708
2008-2009,Regular Season,8475115,Jamie Fritsch,-0.005329952,709
2008-2009,Regular Season,8468001,Derek MacKenzie,-0.00682993,710
2008-2009,Regular Season,8459441,Landon Wilson,-0.009938769,711
2008-2009,Regular Season,8473997,Luca Caputi,-0.011303582,712
2008-2009,Regular Season,8473908,Kevin Westgarth,-0.011539514,713
2008-2009,Regular Season,8467931,Matt Carkner,-0.014433326,714
2008-2009,Regular Season,8460567,Chris Clark,-0.015272039,715
2008-2009,Regular Season,8471747,Mikko Lehtonen,-0.018366443,716
2008-2009,Regular Season,8459463,Kevin Weekes,-0.021061293,717
2008-2009,Regular Season,8471636,Tim Sestito,-0.025915177,718
2008-2009,Regular Season,8473905,Sean Bentivoglio,-0.026263298,719
2008-2009,Regular Season,8471305,Daniel Lacosta,-0.029940553,720
2008-2009,Regular Season,8474202,John Curry,-0.032861786,721
2008-2009,Regular Season,8471840,Brett Sutter,-0.034896782,722
2008-2009,Regular Season,8473584,Andrew MacDonald,-0.035481506,723
2008-2009,Regular Season,8473607,Michal Neuvirth,-0.036354747,724
2008-2009,Regular Season,8470635,Petr Vrana,-0.037305894,725
2008-2009,Regular Season,8470564,Joseph Motzko,-0.041479448,726
2008-2009,Regular Season,8468478,Mike Weaver,-0.047256243,727
2008-2009,Regular Season,8471299,Peter Regin,-0.04748783,728
2008-2009,Regular Season,8474076,John Negrin,-0.047783576,729
2008-2009,Regular Season,8471237,Kris Chucko,-0.04945292,730
2008-2009,Regular Season,8474771,Peter Mannino,-0.054356803,731
2008-2009,Regular Season,8468714,Janis Sprukts,-0.055796751,732
2008-2009,Regular Season,8468550,Mikael Tellqvist,-0.057517963,733
2008-2009,Regular Season,8471803,Brian Salcido,-0.058364142,734
2008-2009,Regular Season,8471188,Andy Wozniewski,-0.058757367,735
2008-2009,Regular Season,8467338,Alex Tanguay,-0.062888619,736
2008-2009,Regular Season,8469626,Andrew Alberts,-0.082298273,737
2008-2009,Regular Season,8448772,Claude Lemieux,-0.090330514,738
2008-2009,Regular Season,8468524,Ilya Bryzgalov,-0.105456567,739
2008-2009,Regular Season,8470294,DJ King,-0.107513123,740
2008-2009,Regular Season,8464983,Dan Lacouture,-0.109753072,741
2008-2009,Regular Season,8469820,Zenon Konopka,-0.110663673,742
2008-2009,Regular Season,8471186,Yann Danis,-0.113967153,743
2008-2009,Regular Season,8473510,Jonas Junland,-0.114353774,744
2008-2009,Regular Season,8450824,Luke Richardson,-0.123485056,745
2008-2009,Regular Season,8470301,Andre Deveaux,-0.12686799,746
2008-2009,Regular Season,8471710,Taylor Chorney,-0.130501608,747
2008-2009,Regular Season,8448382,Curtis Joseph,-0.132220236,748
2008-2009,Regular Season,8455710,Martin Brodeur,-0.132745842,749
2008-2009,Regular Season,8473433,Kevin Quick,-0.14028249,750
2008-2009,Regular Season,8469528,Garth Murray,-0.142583589,751
2008-2009,Regular Season,8465041,Craig MacDonald,-0.143228808,752
2008-2009,Regular Season,8473913,Sean Collins,-0.145884472,753
2008-2009,Regular Season,8470320,Cam Ward,-0.146751943,754
2008-2009,Regular Season,8468604,Michel Ouellet,-0.147701972,755
2008-2009,Regular Season,8470199,Barry Tallackson,-0.149292573,756
2008-2009,Regular Season,8473972,Jonas Hiller,-0.150436338,757
2008-2009,Regular Season,8462060,Georges Laraque,-0.154044747,758
2008-2009,Regular Season,8474291,Jay Beagle,-0.158608371,759
2008-2009,Regular Season,8471714,Michael Sauer,-0.158949835,760
2008-2009,Regular Season,8469992,Sheldon Brookbank,-0.160536022,761
2008-2009,Regular Season,8473673,David Schlemko,-0.166430959,762
2008-2009,Regular Season,8462225,Filip Kuba,-0.16824933,763
2008-2009,Regular Season,8468086,Alexandre Giroux,-0.171022988,764
2008-2009,Regular Season,8458637,Sean O'Donnell,-0.176280807,765
2008-2009,Regular Season,8469658,Cristobal Huet,-0.188651655,766
2008-2009,Regular Season,8470093,Mike McKenna,-0.206845044,767
2008-2009,Regular Season,8470699,Jan Hejda,-0.207134863,768
2008-2009,Regular Season,8471282,Casey Borer,-0.209930665,769
2008-2009,Regular Season,8459425,Chris Gratton,-0.210464965,770
2008-2009,Regular Season,8468166,Curtis Sanford,-0.210616955,771
2008-2009,Regular Season,8471231,Kyle Chipchura,-0.236429186,772
2008-2009,Regular Season,8473942,Trevor Smith,-0.238363453,773
2008-2009,Regular Season,8469675,Martin Gerber,-0.239342392,774
2008-2009,Regular Season,8471516,Riley Armstrong,-0.24840468,775
2008-2009,Regular Season,8470880,Brian Elliott,-0.249643402,776
2008-2009,Regular Season,8471810,Derek Joslin,-0.256706971,777
2008-2009,Regular Season,8469501,Chris Thorburn,-0.270205261,778
2008-2009,Regular Season,8473482,Jiri Tlusty,-0.27224676,779
2008-2009,Regular Season,8474146,Spencer Machacek,-0.27592858,780
2008-2009,Regular Season,8450900,Gary Roberts,-0.281704567,781
2008-2009,Regular Season,8458519,Aaron Ward,-0.285501734,782
2008-2009,Regular Season,8471352,Jake Dowell,-0.291305573,783
2008-2009,Regular Season,8462176,Brent Sopel,-0.299402082,784
2008-2009,Regular Season,8471694,Kenndal McArdle,-0.301711992,785
2008-2009,Regular Season,8467977,Brian McGrattan,-0.306785706,786
2008-2009,Regular Season,8470074,Jeff Deslauriers,-0.311350837,787
2008-2009,Regular Season,8462045,Jay McKee,-0.313218148,788
2008-2009,Regular Season,8474001,TJ Galiardi,-0.315490436,789
2008-2009,Regular Season,8471277,Martins Karsums,-0.322675318,790
2008-2009,Regular Season,8468510,Jeff Taffe,-0.332112358,791
2008-2009,Regular Season,8471360,Steve Regier,-0.342048755,792
2008-2009,Regular Season,8470101,Tim Conboy,-0.346486875,793
2008-2009,Regular Season,8471469,Pekka Rinne,-0.353631825,794
2008-2009,Regular Season,8471428,Pierre-Luc Letourneau-Leblond,-0.355130744,795
2008-2009,Regular Season,8473432,Derek Dorsett,-0.357006678,796
2008-2009,Regular Season,8466158,Scott Hannan,-0.361169004,797
2008-2009,Regular Season,8470619,Brian Boyle,-0.36149371,798
2008-2009,Regular Season,8471521,Brad Staubitz,-0.366436777,799
2008-2009,Regular Season,8459308,Manny Legace,-0.366728308,800
2008-2009,Regular Season,8471715,Ondrej Pavelec,-0.373650698,801
2008-2009,Regular Season,8473575,Semyon Varlamov,-0.386568475,802
2008-2009,Regular Season,8465056,Trent Whitfield,-0.390802658,803
2008-2009,Regular Season,8459140,Nikolai Khabibulin,-0.396583016,804
2008-2009,Regular Season,8468038,Michael Leighton,-0.398169215,805
2008-2009,Regular Season,8473404,Niklas Backstrom,-0.40580102,806
2008-2009,Regular Season,8468611,Matt Hendricks,-0.407299637,807
2008-2009,Regular Season,8474121,Colton Gillies,-0.433521244,808
2008-2009,Regular Season,8471321,Brett Carson,-0.438911843,809
2008-2009,Regular Season,8466203,Josef Melichar,-0.443090448,810
2008-2009,Regular Season,8464999,Mathieu Garon,-0.450753273,811
2008-2009,Regular Season,8471736,Radek Smolenak,-0.461392956,812
2008-2009,Regular Season,8470729,Tyson Strachan,-0.465605063,813
2008-2009,Regular Season,8471314,Mike Lundin,-0.467379734,814
2008-2009,Regular Season,8469152,Ty Conklin,-0.469875385,815
2008-2009,Regular Season,8471760,Cody Bass,-0.474835798,816
2008-2009,Regular Season,8459579,Patrick Lalime,-0.477094233,817
2008-2009,Regular Season,8467453,Andrew Raycroft,-0.482778311,818
2008-2009,Regular Season,8448535,Olie Kolzig,-0.494158789,819
2008-2009,Regular Season,8474488,Matt Climie,-0.497816589,820
2008-2009,Regular Season,8469844,Josh Gratton,-0.522741771,821
2008-2009,Regular Season,8470156,Joey Crabb,-0.524676887,822
2008-2009,Regular Season,8460712,Tomas Vokoun,-0.544939367,823
2008-2009,Regular Season,8474579,Luca Sbisa,-0.56828725,824
2008-2009,Regular Season,8473501,Ty Wishart,-0.569851052,825
2008-2009,Regular Season,8458541,Steve Staios,-0.578180034,826
2008-2009,Regular Season,8465161,Steve Valiquette,-0.595233023,827
2008-2009,Regular Season,8466339,Scott Clemmensen,-0.597723328,828
2008-2009,Regular Season,8471302,Justin Pogge,-0.601931805,829
2008-2009,Regular Season,8458982,Darren McCarty,-0.601984799,830
2008-2009,Regular Season,8468868,Ben Ondrus,-0.603345194,831
2008-2009,Regular Season,8473461,Steve Mason,-0.603961564,832
2008-2009,Regular Season,8462535,Jody Shelley,-0.619836439,833
2008-2009,Regular Season,8471413,Mike Vernace,-0.621889673,834
2008-2009,Regular Season,8469732,Joey MacDonald,-0.6239593,835
2008-2009,Regular Season,8469044,Wade Brookbank,-0.625413036,836
2008-2009,Regular Season,8456283,Adam Foote,-0.639771454,837
2008-2009,Regular Season,8471396,Derek Peltier,-0.654400889,838
2008-2009,Regular Season,8471480,Janne Pesonen,-0.657407832,839
2008-2009,Regular Season,8466260,Kyle Calder,-0.659868034,840
2008-2009,Regular Season,8468685,Henrik Lundqvist,-0.664266491,841
2008-2009,Regular Season,8462117,Vesa Toskala,-0.679902378,842
2008-2009,Regular Season,8471705,Brendan Mikkelson,-0.686992059,843
2008-2009,Regular Season,8467355,Andrew Peters,-0.695385738,844
2008-2009,Regular Season,8462052,Brian Boucher,-0.699367958,845
2008-2009,Regular Season,8470223,Yan Stastny,-0.71139684,846
2008-2009,Regular Season,8468626,David Koci,-0.721308972,847
