Season,SeasonType,PlayerId,PlayerName,SumOfSumOfImpact,SSIRank
2014-2015,Regular Season,8477215,Danny DeKeyser,0.921117175,426
2014-2015,Regular Season,8474661,Michal Jordan,0.907335364,427
2014-2015,Regular Season,8475209,Richard Panik,0.904397402,428
2014-2015,Regular Season,8471226,Drew Stafford,0.902296744,429
2014-2015,Regular Season,8477499,Rasmus Ristolainen,0.90210389,430
2014-2015,Regular Season,8476432,Boone Jenner,0.896285634,431
2014-2015,Regular Season,8475913,Mark Stone,0.884634464,432
2014-2015,Regular Season,8476855,Nail Yakupov,0.8563953,433
2014-2015,Regular Season,8476436,Dmitrij Jaskin,0.856384776,434
2014-2015,Regular Season,8476466,Sven Baertschi,0.854728279,435
2014-2015,Regular Season,8474668,Dale Weise,0.854226055,436
2014-2015,Regular Season,8470622,Patrick Eaves,0.852569417,437
2014-2015,Regular Season,8475797,Jarred Tinordi,0.847602701,438
2014-2015,Regular Season,8470169,Gregory Campbell,0.840600611,439
2014-2015,Regular Season,8467496,Andrei Markov,0.832463847,440
2014-2015,Regular Season,8471474,Travis Morin,0.828807861,441
2014-2015,Regular Season,8473682,Andrew Ebbett,0.828703787,442
2014-2015,Regular Season,8470617,Mike Richards,0.827119686,443
2014-2015,Regular Season,8460626,Bryce Salvador,0.822044636,444
2014-2015,Regular Season,8466160,Brenden Morrow,0.814950469,445
2014-2015,Regular Season,8475160,Kyle Clifford,0.81244459,446
2014-2015,Regular Season,8470302,Patrick Dwyer,0.806454259,447
2014-2015,Regular Season,8476423,Reid Boucher,0.802139086,448
2014-2015,Regular Season,8470601,Braydon Coburn,0.784600105,449
2014-2015,Regular Season,8470602,Dion Phaneuf,0.778908827,450
2014-2015,Regular Season,8475759,Brandon Gormley,0.776234315,451
2014-2015,Regular Season,8469619,Dennis Seidenberg,0.771118177,452
2014-2015,Regular Season,8475780,Chris Wagner,0.756235203,453
2014-2015,Regular Season,8476871,Tanner Pearson,0.747917686,454
2014-2015,Regular Season,8466142,Eric Brewer,0.746210913,455
2014-2015,Regular Season,8473422,Nick Foligno,0.739983286,456
2014-2015,Regular Season,8475188,Brayden McNabb,0.732767499,457
2014-2015,Regular Season,8476807,Matt Tennyson,0.731144879,458
2014-2015,Regular Season,8468700,Paul Gaustad,0.721310496,459
2014-2015,Regular Season,8474594,Slava Voynov,0.720085847,460
2014-2015,Regular Season,8471266,David Booth,0.718256079,461
2014-2015,Regular Season,8475810,Bryan Rust,0.714527283,462
2014-2015,Regular Season,8476209,Mike Sislo,0.701766753,463
2014-2015,Regular Season,8471222,Ladislav Smid,0.697140185,464
2014-2015,Regular Season,8477220,Nate Schmidt,0.694499204,465
2014-2015,Regular Season,8466149,Daniel Cleary,0.692413771,466
2014-2015,Regular Season,8470614,Mark Stuart,0.66884451,467
2014-2015,Regular Season,8471664,Mason Raymond,0.666543058,468
2014-2015,Regular Season,8469548,Ray Emery,0.660307662,469
2014-2015,Regular Season,8476483,Rickard Rakell,0.656079604,470
2014-2015,Regular Season,8476839,Viktor Fasth,0.650716172,471
2014-2015,Regular Season,8476872,Scott Laughton,0.649706206,472
2014-2015,Regular Season,8475250,Andrej Nestrasil,0.648010008,473
2014-2015,Regular Season,8471956,Andrew Desjardins,0.633331246,474
2014-2015,Regular Season,8475235,Nicolas Deslauriers,0.619930572,475
2014-2015,Regular Season,8469598,Kevin Bieksa,0.615810202,476
2014-2015,Regular Season,8462196,Stephane Robidas,0.613406363,477
2014-2015,Regular Season,8470920,David Clarkson,0.592342402,478
2014-2015,Regular Season,8474535,Chris Mueller,0.591792984,479
2014-2015,Regular Season,8476479,Phillip Danault,0.571602652,480
2014-2015,Regular Season,8471482,Grant Clitsome,0.569082319,481
2014-2015,Regular Season,8471490,Adam Cracknell,0.544610705,482
2014-2015,Regular Season,8476463,Jonas Brodin,0.535104937,483
2014-2015,Regular Season,8474125,Carl Gunnarsson,0.530092387,484
2014-2015,Regular Season,8473546,Michael Grabner,0.53007083,485
2014-2015,Regular Season,8477887,Patrick Brown,0.525449108,486
2014-2015,Regular Season,8473536,James Sheppard,0.525341455,487
2014-2015,Regular Season,8468635,Travis Moen,0.525136922,488
2014-2015,Regular Season,8475175,Magnus Paajarvi,0.520044481,489
2014-2015,Regular Season,8475186,John Moore,0.502201338,490
2014-2015,Regular Season,8460720,Eric Boulton,0.501117274,491
2014-2015,Regular Season,8476195,Cory Conacher,0.498489226,492
2014-2015,Regular Season,8474151,Ryan McDonagh,0.490830506,493
2014-2015,Regular Season,8469473,Marcel Goc,0.483615662,494
2014-2015,Regular Season,8470159,Boyd Gordon,0.469012741,495
2014-2015,Regular Season,8477205,Andrej Sustr,0.461775673,496
2014-2015,Regular Season,8471681,Jack Skille,0.458269499,497
2014-2015,Regular Season,8471774,Alex Stalock,0.453942873,498
2014-2015,Regular Season,8477227,Eriah Hayes,0.447624888,499
2014-2015,Regular Season,8475165,Anton Lander,0.43675112,500
2014-2015,Regular Season,8471185,Curtis Glencross,0.430988337,501
2014-2015,Regular Season,8476476,Joe Morrow,0.410364673,502
2014-2015,Regular Season,8475430,Brandon Manning,0.397677071,503
2014-2015,Regular Season,8476906,Shayne Gostisbehere,0.393546788,504
2014-2015,Regular Season,8477410,Bogdan Yakimov,0.385822386,505
2014-2015,Regular Season,8475150,Jordan Caron,0.382807458,506
2014-2015,Regular Season,8470318,Jonathan Ericsson,0.382293917,507
2014-2015,Regular Season,8475745,Charlie Coyle,0.382174024,508
2014-2015,Regular Season,8467988,Ryan Malone,0.378153503,509
2014-2015,Regular Season,8474602,Justin Schultz,0.377894225,510
2014-2015,Regular Season,8475683,Sergei Bobrovsky,0.375087115,511
2014-2015,Regular Season,8469622,Ryane Clowe,0.371497519,512
2014-2015,Regular Season,8468501,Anton Volchenkov,0.359700494,513
2014-2015,Regular Season,8475274,Seth Helgeson,0.342850546,514
2014-2015,Regular Season,8473911,Steven Pinizzotto,0.342711324,515
2014-2015,Regular Season,8475162,Mat Clark,0.338418672,516
2014-2015,Regular Season,8476473,Connor Murphy,0.337979495,517
2014-2015,Regular Season,8471299,Peter Regin,0.332802151,518
2014-2015,Regular Season,8475295,Brandon Kozun,0.330143463,519
2014-2015,Regular Season,8467331,Brad Stuart,0.327849268,520
2014-2015,Regular Season,8476536,Colin Smith,0.327274268,521
2014-2015,Regular Season,8469476,Tim Gleason,0.323466288,522
2014-2015,Regular Season,8475907,Michael Ferland,0.317413636,523
2014-2015,Regular Season,8474095,Dana Tyrell,0.316726237,524
2014-2015,Regular Season,8477293,Antti Raanta,0.314669261,525
2014-2015,Regular Season,8475178,Zack Kassian,0.313190316,526
2014-2015,Regular Season,8476435,Alex Khokhlachev,0.310580712,527
2014-2015,Regular Season,8470054,Keith Ballard,0.309296588,528
2014-2015,Regular Season,8477509,Mirco Mueller,0.304969316,529
2014-2015,Regular Season,8476888,Mikhail Grigorenko,0.301298919,530
2014-2015,Regular Season,8476921,Jordan Martinook,0.29444387,531
2014-2015,Regular Season,8475727,Ryan Spooner,0.292706873,532
2014-2015,Regular Season,8475182,David Rundblad,0.284814931,533
2014-2015,Regular Season,8473647,Frédéric St-Denis,0.278650662,534
2014-2015,Regular Season,8475260,Corban Knight,0.27616945,535
2014-2015,Regular Season,8473942,Trevor Smith,0.275505455,536
2014-2015,Regular Season,8475852,Petr Mrazek,0.274427213,537
2014-2015,Regular Season,8471385,Adam Pardy,0.270327358,538
2014-2015,Regular Season,8467332,Bryan Allen,0.269081243,539
2014-2015,Regular Season,8474008,Paul Carey,0.264458218,540
2014-2015,Regular Season,8470609,Steve Bernier,0.261575757,541
2014-2015,Regular Season,8473473,Milan Lucic,0.261184344,542
2014-2015,Regular Season,8471371,Mike Brown,0.241825395,543
2014-2015,Regular Season,8475461,Andrew Agozzino,0.239027452,544
2014-2015,Regular Season,8470176,Sean Bergenheim,0.233542089,545
2014-2015,Regular Season,8473992,Justin Falk,0.2320594,546
2014-2015,Regular Season,8471273,Brandon Dubinsky,0.231202475,547
2014-2015,Regular Season,8475311,Darcy Kuemper,0.224055213,548
2014-2015,Regular Season,8470760,Marc Methot,0.223036677,549
2014-2015,Regular Season,8471403,Karri Ramo,0.21772307,550
2014-2015,Regular Season,8470598,Thomas Vanek,0.217664633,551
2014-2015,Regular Season,8471663,Mike Blunden,0.211075091,552
2014-2015,Regular Season,8471840,Brett Sutter,0.208935383,553
2014-2015,Regular Season,8469542,Stephane Veilleux,0.207656735,554
2014-2015,Regular Season,8468482,Dany Heatley,0.206479251,555
2014-2015,Regular Season,8474577,Joe Colborne,0.19886518,556
2014-2015,Regular Season,8470594,Marc-Andre Fleury,0.195663394,557
2014-2015,Regular Season,8477916,Borna Rendulic,0.194722191,558
2014-2015,Regular Season,8475414,Craig Cunningham,0.193916032,559
2014-2015,Regular Season,8471636,Tim Sestito,0.175777323,560
2014-2015,Regular Season,8475681,Ben Scrivens,0.171751723,561
2014-2015,Regular Season,8471219,Al Montoya,0.169083134,562
2014-2015,Regular Season,8477501,Valeri Nichushkin,0.162465073,563
2014-2015,Regular Season,8475663,Eddie Lack,0.157745974,564
2014-2015,Regular Season,8471709,Marc-Edouard Vlasic,0.145714359,565
2014-2015,Regular Season,8471311,Tyler Kennedy,0.141908665,566
2014-2015,Regular Season,8474660,David Warsofsky,0.141610114,567
2014-2015,Regular Season,8474646,Brandon McMillan,0.140484888,568
2014-2015,Regular Season,8475717,Calvin Pickard,0.133537615,569
2014-2015,Regular Season,8471245,Dave Bolland,0.132078299,570
2014-2015,Regular Season,8471862,Colin Greening,0.118750898,571
2014-2015,Regular Season,8476234,Keith Kinkaid,0.116728299,572
2014-2015,Regular Season,8473700,Ryan Wilson,0.102699945,573
2014-2015,Regular Season,8473560,Korbinian Holzer,0.098535903,574
2014-2015,Regular Season,8477228,Matt Lindblad,0.098343002,575
2014-2015,Regular Season,8473542,Tom Sestito,0.097920183,576
2014-2015,Regular Season,8475980,Brody Sutter,0.097280262,577
2014-2015,Regular Season,8475958,Michael Sgarbossa,0.095019059,578
2014-2015,Regular Season,8475996,Brendan Shinnimin,0.09425825,579
2014-2015,Regular Season,8476883,Andrei Vasilevskiy,0.092797613,580
2014-2015,Regular Season,8474152,Scott Darling,0.09038915,581
2014-2015,Regular Season,8468685,Henrik Lundqvist,0.09012685,582
2014-2015,Regular Season,8475119,Zach Sill,0.086947796,583
2014-2015,Regular Season,8476214,Brandon Defazio,0.081066203,584
2014-2015,Regular Season,8476852,Griffin Reinhart,0.080697748,585
2014-2015,Regular Season,8475147,Jordan Schroeder,0.080558745,586
2014-2015,Regular Season,8473463,Leo Komarov,0.075098475,587
2014-2015,Regular Season,8470828,Toby Enstrom,0.07394219,588
2014-2015,Regular Season,8471762,Chris VandeVelde,0.068947669,589
2014-2015,Regular Season,8470644,Colin McDonald,0.068851107,590
2014-2015,Regular Season,8474586,Jordan Eberle,0.067367263,591
2014-2015,Regular Season,8466141,Roberto Luongo,0.060858888,592
2014-2015,Regular Season,8475733,Max Reinhart,0.058777468,593
2014-2015,Regular Season,8474137,Drayson Bowman,0.055739437,594
2014-2015,Regular Season,8473972,Jonas Hiller,0.053286832,595
2014-2015,Regular Season,8467346,Simon Gagne,0.051058476,596
2014-2015,Regular Season,8475181,Nick Leddy,0.050667452,597
2014-2015,Regular Season,8467344,Robyn Regehr,0.048868936,598
2014-2015,Regular Season,8474061,Anthony Peluso,0.045900371,599
2014-2015,Regular Season,8476844,Niklas Svedberg,0.044865523,600
2014-2015,Regular Season,8471418,Anton Khudobin,0.044685536,601
2014-2015,Regular Season,8469469,R.J. Umberger,0.043600661,602
2014-2015,Regular Season,8471767,Blair Jones,0.043563697,603
2014-2015,Regular Season,8471338,Torrey Mitchell,0.043554272,604
2014-2015,Regular Season,8466158,Scott Hannan,0.039447318,605
2014-2015,Regular Season,8474659,Matt Donovan,0.038729906,606
2014-2015,Regular Season,8477510,Kerby Rychel,0.036666851,607
2014-2015,Regular Season,8475361,Jonas Gustavsson,0.03063183,608
2014-2015,Regular Season,8476431,Adam Clendening,0.029634837,609
2014-2015,Regular Season,8476472,Oscar Klefbom,0.027590332,610
2014-2015,Regular Season,8476482,Nicklas Jensen,0.027476783,611
2014-2015,Regular Season,8467391,Jason LaBarbera,0.023618989,612
2014-2015,Regular Season,8468542,Paul Martin,0.016057968,613
2014-2015,Regular Season,8475266,Tomas Vincour,0.014716716,614
2014-2015,Regular Season,8474096,Nick Spaling,0.014121631,615
2014-2015,Regular Season,8474581,Jake Gardiner,0.010818934,616
2014-2015,Regular Season,8470860,Jaroslav Halak,0.009861007,617
2014-2015,Regular Season,8473523,Jhonas Enroth,0.008171302,618
2014-2015,Regular Season,8470189,David Van Der Gulik,0,619
2014-2015,Regular Season,8471733,Rich Clune,0,620
2014-2015,Regular Season,8473553,Jeff Zatkoff,0,621
2014-2015,Regular Season,8475680,Jussi Rynnas,0,622
2014-2015,Regular Season,8476339,Dominik Uher,0,623
2014-2015,Regular Season,8476341,Anton Forsberg,0,624
2014-2015,Regular Season,8474765,Anders Lindback,-0.004937578,625
2014-2015,Regular Season,8475215,Robin Lehner,-0.006031959,626
2014-2015,Regular Season,8467423,Shawn Horcoff,-0.006138583,627
2014-2015,Regular Season,8476798,Karl Stollery,-0.011289064,628
2014-2015,Regular Season,8475796,Mark Pysyk,-0.011860844,629
2014-2015,Regular Season,8475660,Cam Talbot,-0.013344105,630
2014-2015,Regular Season,8476244,Raphael Diaz,-0.016893982,631
2014-2015,Regular Season,8474025,Eric Tangradi,-0.01863416,632
2014-2015,Regular Season,8471296,Alexei Emelin,-0.019276354,633
2014-2015,Regular Season,8474772,Stu Bickel,-0.02480307,634
2014-2015,Regular Season,8471326,Patrick Bordeleau,-0.025907643,635
2014-2015,Regular Season,8476458,Ryan Strome,-0.025922785,636
2014-2015,Regular Season,8476885,Jacob Trouba,-0.028734299,637
2014-2015,Regular Season,8474638,Andrew Campbell,-0.034319652,638
2014-2015,Regular Season,8470880,Brian Elliott,-0.039965526,639
2014-2015,Regular Season,8475218,Mattias Ekholm,-0.050907756,640
2014-2015,Regular Season,8475902,Zach Trotman,-0.054405443,641
2014-2015,Regular Season,8476419,Jean-Gabriel Pageau,-0.05853252,642
2014-2015,Regular Season,8477413,Sven Andrighetto,-0.059071344,643
2014-2015,Regular Season,8476403,Klas Dahlbeck,-0.062507073,644
2014-2015,Regular Season,8473607,Michal Neuvirth,-0.066340857,645
2014-2015,Regular Season,8476469,Joel Armia,-0.066463465,646
2014-2015,Regular Season,8474519,Jack Hillen,-0.069072989,647
2014-2015,Regular Season,8474164,Jonathon Blum,-0.069683929,648
2014-2015,Regular Season,8473537,Viktor Stalberg,-0.069952885,649
2014-2015,Regular Season,8477214,Conor Allen,-0.070499152,650
2014-2015,Regular Season,8467977,Brian McGrattan,-0.070586786,651
2014-2015,Regular Season,8470063,Adam Burish,-0.071630037,652
2014-2015,Regular Season,8476043,Ben Street,-0.085260714,653
2014-2015,Regular Season,8475622,Carter Hutton,-0.085746009,654
2014-2015,Regular Season,8476822,Luke Glendening,-0.090906512,655
2014-2015,Regular Season,8474636,Michael Hutchinson,-0.090918109,656
2014-2015,Regular Season,8465978,Shawn Thornton,-0.091755561,657
2014-2015,Regular Season,8466251,Jason Chimera,-0.092128896,658
2014-2015,Regular Season,8460705,Evgeni Nabokov,-0.094477331,659
2014-2015,Regular Season,8470230,Daniel Paille,-0.09507004,660
2014-2015,Regular Season,8476850,Ryan Murray,-0.104630139,661
2014-2015,Regular Season,8477902,Dennis Everberg,-0.10606677,662
2014-2015,Regular Season,8476989,Petteri Lindbohm,-0.115877679,663
2014-2015,Regular Season,8473499,Reto Berra,-0.117227109,664
2014-2015,Regular Season,8476944,Brendan Woods,-0.124109541,665
2014-2015,Regular Season,8474048,Keith Aulie,-0.127383944,666
2014-2015,Regular Season,8476539,Jonathan Marchessault,-0.128258562,667
2014-2015,Regular Season,8476451,Lucas Lessio,-0.137431902,668
2014-2015,Regular Season,8475151,Kyle Palmieri,-0.138572825,669
2014-2015,Regular Season,8474190,Wayne Simmonds,-0.144225778,670
2014-2015,Regular Season,8474130,Corey Tropp,-0.148001624,671
2014-2015,Regular Season,8475214,Jeremy Morin,-0.153480205,672
2014-2015,Regular Season,8471306,Thomas Greiss,-0.154668935,673
2014-2015,Regular Season,8474818,Jordie Benn,-0.16860173,674
2014-2015,Regular Season,8466339,Scott Clemmensen,-0.177426857,675
2014-2015,Regular Season,8474576,Zach Boychuk,-0.17805408,676
2014-2015,Regular Season,8476404,Andy Andreoff,-0.184169331,677
2014-2015,Regular Season,8474605,Patrick Wiercioch,-0.191504439,678
2014-2015,Regular Season,8470645,Corey Crawford,-0.196282881,679
2014-2015,Regular Season,8470871,Chris Porter,-0.203304592,680
2014-2015,Regular Season,8474597,Cody Goloubef,-0.209319513,681
2014-2015,Regular Season,8475625,Matt Irwin,-0.213340048,682
2014-2015,Regular Season,8474628,Michael Stone,-0.215013611,683
2014-2015,Regular Season,8476062,Mark Arcobello,-0.223772556,684
2014-2015,Regular Season,8476879,Cody Ceci,-0.242056283,685
2014-2015,Regular Season,8470320,Cam Ward,-0.243509347,686
2014-2015,Regular Season,8469492,Fedor Tyutin,-0.25203666,687
2014-2015,Regular Season,8468478,Mike Weaver,-0.253854858,688
2014-2015,Regular Season,8474596,Jake Allen,-0.262584068,689
2014-2015,Regular Season,8471718,Marc-Andre Cliche,-0.269313321,690
2014-2015,Regular Season,8471750,Ben Bishop,-0.283333895,691
2014-2015,Regular Season,8473434,Chad Johnson,-0.285485193,692
2014-2015,Regular Season,8475842,Sam Carrick,-0.285566244,693
2014-2015,Regular Season,8472365,Bobby Robins,-0.286418392,694
2014-2015,Regular Season,8475155,Simon Despres,-0.287381195,695
2014-2015,Regular Season,8470657,Jimmy Howard,-0.293676144,696
2014-2015,Regular Season,8474744,Sean Collins,-0.296566289,697
2014-2015,Regular Season,8477498,Darnell Nurse,-0.299905661,698
2014-2015,Regular Season,8476779,Brad Hunt,-0.308834835,699
2014-2015,Regular Season,8473646,Ryan Carter,-0.321156472,700
2014-2015,Regular Season,8474192,Matt Frattin,-0.322453469,701
2014-2015,Regular Season,8469531,Jay Harrison,-0.32683846,702
2014-2015,Regular Season,8471236,Andrej Meszaros,-0.332016869,703
2014-2015,Regular Season,8477126,Jayson Megna,-0.339241325,704
2014-2015,Regular Season,8473503,James Reimer,-0.351067705,705
2014-2015,Regular Season,8473722,John Scott,-0.361179683,706
2014-2015,Regular Season,8473461,Steve Mason,-0.371408756,707
2014-2015,Regular Season,8475747,Patrik Nemeth,-0.379136093,708
2014-2015,Regular Season,8471715,Ondrej Pavelec,-0.380915273,709
2014-2015,Regular Season,8473404,Niklas Backstrom,-0.390247249,710
2014-2015,Regular Season,8468513,Nick Schultz,-0.405970609,711
2014-2015,Regular Season,8470654,Maxim Lapierre,-0.417646364,712
2014-2015,Regular Season,8471251,Justin Peters,-0.423505925,713
2014-2015,Regular Season,8473914,Mark Letestu,-0.436999519,714
2014-2015,Regular Season,8469608,Mike Smith,-0.448539522,715
2014-2015,Regular Season,8475795,Dylan McIlrath,-0.450128981,716
2014-2015,Regular Season,8473933,Ben Lovejoy,-0.461573569,717
2014-2015,Regular Season,8475752,Tyler Pitlick,-0.470536096,718
2014-2015,Regular Season,8475203,Jesse Blacker,-0.473032181,719
2014-2015,Regular Season,8470378,Andre Benoit,-0.473703056,720
2014-2015,Regular Season,8467950,Craig Anderson,-0.480153125,721
2014-2015,Regular Season,8474207,Nick Holden,-0.486698069,722
2014-2015,Regular Season,8471239,Cory Schneider,-0.491411336,723
2014-2015,Regular Season,8476769,Bobby Farnham,-0.508133709,724
2014-2015,Regular Season,8476884,Derrick Pouliot,-0.508884331,725
2014-2015,Regular Season,8468483,Marian Gaborik,-0.509178841,726
2014-2015,Regular Season,8474098,Colton Sceviour,-0.528319743,727
2014-2015,Regular Season,8471686,Marc Staal,-0.532495535,728
2014-2015,Regular Season,8476470,Nathan Beaulieu,-0.533757702,729
2014-2015,Regular Season,8474774,Dalton Prout,-0.547032976,730
2014-2015,Regular Season,8474497,Michael Kostka,-0.557515525,731
2014-2015,Regular Season,8476336,Iiro Pakarinen,-0.564429619,732
2014-2015,Regular Season,8471769,Niklas Hjalmarsson,-0.565348599,733
2014-2015,Regular Season,8471269,Nicklas Grossmann,-0.585267848,734
2014-2015,Regular Season,8475775,Tye McGinn,-0.588232698,735
2014-2015,Regular Season,8476410,Josh Leivo,-0.595372862,736
2014-2015,Regular Season,8471469,Pekka Rinne,-0.600941897,737
2014-2015,Regular Season,8474570,Cody Hodgson,-0.612463318,738
2014-2015,Regular Season,8476279,Jyrki Jokipakka,-0.613642811,739
2014-2015,Regular Season,8471734,Jonathan Quick,-0.616768997,740
2014-2015,Regular Season,8471742,Cody Franson,-0.618679664,741
2014-2015,Regular Season,8471241,Mark Fistric,-0.633896818,742
2014-2015,Regular Season,8473989,Luke Gazdic,-0.662445593,743
2014-2015,Regular Season,8475177,Calvin de Haan,-0.675117304,744
2014-2015,Regular Season,8473571,Jamie McBain,-0.693229986,745
2014-2015,Regular Season,8468011,Ryan Miller,-0.699874965,746
2014-2015,Regular Season,8472382,Andy Greene,-0.708846248,747
2014-2015,Regular Season,8470317,Nate Guenin,-0.720880527,748
2014-2015,Regular Season,8465166,Craig Adams,-0.721461571,749
2014-2015,Regular Season,8476443,Xavier Ouellet,-0.727697392,750
2014-2015,Regular Season,8475154,Carter Ashton,-0.738022552,751
2014-2015,Regular Season,8475883,Frederik Andersen,-0.740047309,752
2014-2015,Regular Season,8474567,Zach Bogosian,-0.75010252,753
2014-2015,Regular Season,8475174,Jared Cowen,-0.753324613,754
2014-2015,Regular Season,8475739,Michael Bournival,-0.761145752,755
2014-2015,Regular Season,8473589,Chris Summers,-0.77131782,756
2014-2015,Regular Season,8475208,Brian Dumoulin,-0.774916724,757
2014-2015,Regular Season,8475650,Brandon Bollig,-0.778646394,758
2014-2015,Regular Season,8474520,Jason Garrison,-0.790617743,759
2014-2015,Regular Season,8474550,Antti Niemi,-0.793629073,760
2014-2015,Regular Season,8476806,J.T. Brown,-0.795464294,761
2014-2015,Regular Season,8473541,Jonathan Bernier,-0.799637406,762
2014-2015,Regular Season,8470147,Curtis McElhinney,-0.851329688,763
2014-2015,Regular Season,8471388,Patrick Kaleta,-0.861135422,764
2014-2015,Regular Season,8475247,Michael Latta,-0.862879962,765
2014-2015,Regular Season,8477507,Nikita Zadorov,-0.878653182,766
2014-2015,Regular Season,8470886,Clayton Stoner,-0.888134811,767
2014-2015,Regular Season,8470640,Matthew Carle,-0.893463063,768
2014-2015,Regular Season,8474102,David Perron,-0.89727727,769
2014-2015,Regular Season,8473991,Karl Alzner,-0.925442555,770
2014-2015,Regular Season,8471729,Kris Russell,-0.929464297,771
2014-2015,Regular Season,8468001,Derek MacKenzie,-0.94068461,772
2014-2015,Regular Season,8471710,Taylor Chorney,-0.95606319,773
2014-2015,Regular Season,8475790,Erik Gudbranson,-0.981618694,774
2014-2015,Regular Season,8469547,Jordin Tootoo,-0.994962047,775
2014-2015,Regular Season,8473658,Victor Bartley,-1.003123433,776
2014-2015,Regular Season,8468493,Ron Hainsey,-1.047257991,777
2014-2015,Regular Season,8476449,Scott Harrington,-1.080219619,778
2014-2015,Regular Season,8470647,B.J. Crombeen,-1.085622286,779
2014-2015,Regular Season,8473575,Semyon Varlamov,-1.093587433,780
2014-2015,Regular Season,8470140,Kari Lehtonen,-1.103951285,781
2014-2015,Regular Season,8468498,Brooks Orpik,-1.112797592,782
2014-2015,Regular Season,8473673,David Schlemko,-1.133145884,783
2014-2015,Regular Season,8455710,Martin Brodeur,-1.144107419,784
2014-2015,Regular Season,8474651,Braden Holtby,-1.144150254,785
2014-2015,Regular Season,8476880,Tom Wilson,-1.192582981,786
2014-2015,Regular Season,8471695,Tuukka Rask,-1.224543339,787
2014-2015,Regular Season,8474134,Yannick Weber,-1.258762858,788
2014-2015,Regular Season,8474717,Mark Barberio,-1.269032825,789
2014-2015,Regular Season,8469508,Jay McClement,-1.321631968,790
2014-2015,Regular Season,8476235,Justin Fontaine,-1.323746874,791
2014-2015,Regular Season,8474697,Mark Borowiecki,-1.324803764,792
2014-2015,Regular Season,8473507,Jeff Petry,-1.353219196,793
2014-2015,Regular Season,8471717,Adam McQuaid,-1.365291797,794
2014-2015,Regular Season,8475179,Dmitry Kulikov,-1.438705964,795
2014-2015,Regular Season,8473426,Mike Weber,-1.459027381,796
2014-2015,Regular Season,8476191,Kevan Miller,-1.465943658,797
2014-2015,Regular Season,8469664,David Moss,-1.482003721,798
2014-2015,Regular Season,8475855,Jesper Fast,-1.482666245,799
2014-2015,Regular Season,8471679,Carey Price,-1.537072422,800
2014-2015,Regular Season,8469501,Chris Thorburn,-1.552974852,801
2014-2015,Regular Season,8470854,Tanner Glass,-1.570750048,802
2014-2015,Regular Season,8471766,Jared Boll,-1.612460263,803
2014-2015,Regular Season,8475163,Alex Chiasson,-1.637833185,804
2014-2015,Regular Season,8471817,Ryan Reaves,-1.65963123,805
2014-2015,Regular Season,8470151,Jay Bouwmeester,-1.691058673,806
2014-2015,Regular Season,8462038,Shane Doan,-1.754401632,807
2014-2015,Regular Season,8469490,Tim Jackman,-1.763588921,808
2014-2015,Regular Season,8475184,Chris Kreider,-1.775385412,809
2014-2015,Regular Season,8470289,Jim Slater,-1.873456896,810
2014-2015,Regular Season,8474612,Travis Hamonic,-1.911077411,811
2014-2015,Regular Season,8464956,Chris Phillips,-1.947487227,812
2014-2015,Regular Season,8467452,Rob Scuderi,-1.963164415,813
2014-2015,Regular Season,8471232,Lauri Korpikoski,-1.991154669,814
2014-2015,Regular Season,8473514,Jesse Joensuu,-2.016630432,815
2014-2015,Regular Season,8471362,Mikhail Grabovski,-2.032019984,816
2014-2015,Regular Season,8471703,Steve Downie,-2.138891552,817
2014-2015,Regular Season,8475455,Brenden Dillon,-2.380189847,818
2014-2015,Regular Season,8476457,Adam Larsson,-2.499792054,819
2014-2015,Regular Season,8474089,Brad Malone,-2.531296533,820
2014-2015,Regular Season,8474066,Thomas Hickey,-2.637082566,821
2014-2015,Regular Season,8467334,Manny Malhotra,-2.68968134,822
2014-2015,Regular Season,8471657,Cody McLeod,-2.757121084,823
2014-2015,Regular Season,8471436,Matt Hunwick,-2.776174283,824
2014-2015,Regular Season,8470162,Matt Stajan,-2.784895387,825
2014-2015,Regular Season,8471227,Devan Dubnyk,-2.829167743,826
2014-2015,Regular Season,8475153,Dylan Olsen,-2.833218509,827
2014-2015,Regular Season,8470600,Ryan Suter,-3.031904414,828
2014-2015,Regular Season,8471856,Joe Vitale,-3.082356405,829
2014-2015,Regular Season,8465185,Willie Mitchell,-3.409609899,830
2014-2015,Regular Season,8471274,Alex Goligoski,-4.178961256,831
2014-2015,Regular Season,8476854,Hampus Lindholm,-4.394566024,832
2014-2015,Regular Season,8467493,Chris Neil,-4.731732498,833
2014-2015,Regular Season,8470699,Jan Hejda,-6.970707063,834
