Season,SeasonType,PlayerId,PlayerName,SumOfSumOfImpact,SSIRank
2011-2012,Regular Season,8473600,Benn Ferriero,2.275850917,425
2011-2012,Regular Season,8471811,Cal O'Reilly,2.226827161,426
2011-2012,Regular Season,8470156,Joey Crabb,2.21747609,427
2011-2012,Regular Season,8475176,Ryan Ellis,2.206711152,428
2011-2012,Regular Season,8471236,Andrej Meszaros,2.181274795,429
2011-2012,Regular Season,8475175,Magnus Paajarvi,2.171279068,430
2011-2012,Regular Season,8471216,Cam Barker,2.168341091,431
2011-2012,Regular Season,8471436,Matt Hunwick,2.164049741,432
2011-2012,Regular Season,8471681,Jack Skille,2.150503243,433
2011-2012,Regular Season,8470700,Byron Bitz,2.132766352,434
2011-2012,Regular Season,8470580,Jed Ortmeyer,2.12118845,435
2011-2012,Regular Season,8474291,Jay Beagle,2.09126738,436
2011-2012,Regular Season,8474609,Luke Adam,2.056310154,437
2011-2012,Regular Season,8474563,Drew Doughty,2.032936244,438
2011-2012,Regular Season,8468635,Travis Moen,2.028880749,439
2011-2012,Regular Season,8467831,Jeff Halpern,2.01314322,440
2011-2012,Regular Season,8467338,Alex Tanguay,2.009038548,441
2011-2012,Regular Season,8474024,Jim O'Brien,2.007312262,442
2011-2012,Regular Season,8470871,Chris Porter,2.000529905,443
2011-2012,Regular Season,8470063,Adam Burish,1.98237814,444
2011-2012,Regular Season,8476205,Stephane Da Costa,1.981831535,445
2011-2012,Regular Season,8470222,James Wisniewski,1.981149352,446
2011-2012,Regular Season,8470189,David Van Der Gulik,1.964766753,447
2011-2012,Regular Season,8474166,Alec Martinez,1.950808426,448
2011-2012,Regular Season,8474100,Dwight King,1.949724773,449
2011-2012,Regular Season,8471283,Brandon Prust,1.935062164,450
2011-2012,Regular Season,8467988,Ryan Malone,1.922339646,451
2011-2012,Regular Season,8470169,Gregory Campbell,1.921771015,452
2011-2012,Regular Season,8474594,Slava Voynov,1.877774574,453
2011-2012,Regular Season,8474498,Jesse Winchester,1.868591243,454
2011-2012,Regular Season,8464967,Marty Reasoner,1.848075375,455
2011-2012,Regular Season,8470828,Toby Enstrom,1.830508492,456
2011-2012,Regular Season,8471222,Ladislav Smid,1.81194837,457
2011-2012,Regular Season,8471521,Brad Staubitz,1.790903383,458
2011-2012,Regular Season,8474579,Luca Sbisa,1.736232361,459
2011-2012,Regular Season,8471312,JT Wyman,1.717193124,460
2011-2012,Regular Season,8469685,Andrew Murray,1.64602146,461
2011-2012,Regular Season,8464979,Marco Sturm,1.644613272,462
2011-2012,Regular Season,8471761,Chris Butler,1.627545036,463
2011-2012,Regular Season,8471242,Mike Green,1.62601611,464
2011-2012,Regular Season,8475153,Dylan Olsen,1.620646478,465
2011-2012,Regular Season,8471392,Roman Polak,1.589525239,466
2011-2012,Regular Season,8470839,Shane O'Brien,1.586594421,467
2011-2012,Regular Season,8470289,Jim Slater,1.573680527,468
2011-2012,Regular Season,8475181,Nick Leddy,1.564902464,469
2011-2012,Regular Season,8474727,Ben Smith,1.550078117,470
2011-2012,Regular Season,8472355,Rod Pelley,1.545764696,471
2011-2012,Regular Season,8475619,Aaron Volpatti,1.53341471,472
2011-2012,Regular Season,8474668,Dale Weise,1.532368862,473
2011-2012,Regular Season,8471705,Brendan Mikkelson,1.530112835,474
2011-2012,Regular Season,8471386,Scott Parse,1.517625723,475
2011-2012,Regular Season,8468485,Raffi Torres,1.512392083,476
2011-2012,Regular Season,8473608,Blake Geoffrion,1.504389457,477
2011-2012,Regular Season,8474164,Jonathon Blum,1.492955995,478
2011-2012,Regular Season,8469626,Andrew Alberts,1.459452211,479
2011-2012,Regular Season,8475118,Matt Gilroy,1.453437478,480
2011-2012,Regular Season,8471752,Marc-Andre Gragnani,1.440388199,481
2011-2012,Regular Season,8471941,Mike Duco,1.43285759,482
2011-2012,Regular Season,8470018,Matt Ellis,1.409866489,483
2011-2012,Regular Season,8467917,Jordan Leopold,1.404822643,484
2011-2012,Regular Season,8470630,Kevin Klein,1.391537177,485
2011-2012,Regular Season,8470152,Joakim Lindstrom,1.388777405,486
2011-2012,Regular Season,8471693,Jakub Kindl,1.374972491,487
2011-2012,Regular Season,8473484,Kaspars Daugavins,1.371662169,488
2011-2012,Regular Season,8473459,Arturs Kulda,1.352960166,489
2011-2012,Regular Season,8469474,Colby Armstrong,1.337875058,490
2011-2012,Regular Season,8475233,David Savard,1.331604079,491
2011-2012,Regular Season,8467466,Trent Hunter,1.322504851,492
2011-2012,Regular Season,8470886,Clayton Stoner,1.318500836,493
2011-2012,Regular Season,8464956,Chris Phillips,1.316049953,494
2011-2012,Regular Season,8476158,Harry Zolnierczyk,1.304576427,495
2011-2012,Regular Season,8471686,Marc Staal,1.291667534,496
2011-2012,Regular Season,8474030,Aaron Palushaj,1.253067803,497
2011-2012,Regular Season,8470798,Dylan Reese,1.237099601,498
2011-2012,Regular Season,8475060,Matt Taormina,1.231125246,499
2011-2012,Regular Season,8475683,Sergei Bobrovsky,1.212677646,500
2011-2012,Regular Season,8472382,Andy Greene,1.199347044,501
2011-2012,Regular Season,8474631,Marc-Andre Bourdon,1.18937448,502
2011-2012,Regular Season,8470317,Nate Guenin,1.182322625,503
2011-2012,Regular Season,8475178,Zack Kassian,1.170075038,504
2011-2012,Regular Season,8474184,Keaton Ellerby,1.164675862,505
2011-2012,Regular Season,8475182,David Rundblad,1.16392986,506
2011-2012,Regular Season,8469591,Cody McCormick,1.146202525,507
2011-2012,Regular Season,8471402,Lennart Petrell,1.141510925,508
2011-2012,Regular Season,8468086,Alexandre Giroux,1.140494487,509
2011-2012,Regular Season,8473933,Ben Lovejoy,1.125650493,510
2011-2012,Regular Season,8468660,Darcy Hordichuk,1.121398926,511
2011-2012,Regular Season,8474059,Linus Omark,1.113707051,512
2011-2012,Regular Season,8471241,Mark Fistric,1.109487019,513
2011-2012,Regular Season,8475183,Louis Leblanc,1.107435381,514
2011-2012,Regular Season,8469623,Marek Zidlicky,1.097739739,515
2011-2012,Regular Season,8469779,Keith Aucoin,1.094041099,516
2011-2012,Regular Season,8471916,Mike Angelidis,1.094033028,517
2011-2012,Regular Season,8465042,Toni Lydman,1.090632161,518
2011-2012,Regular Season,8474125,Carl Gunnarsson,1.077957045,519
2011-2012,Regular Season,8471348,Nikita Nikitin,1.053086194,520
2011-2012,Regular Season,8467331,Brad Stuart,1.038469787,521
2011-2012,Regular Season,8471717,Adam McQuaid,1.023454492,522
2011-2012,Regular Season,8476806,J.T. Brown,1.022052499,523
2011-2012,Regular Season,8474577,Joe Colborne,0.996961542,524
2011-2012,Regular Season,8470622,Patrick Eaves,0.992027936,525
2011-2012,Regular Season,8468542,Paul Martin,0.990620746,526
2011-2012,Regular Season,8469460,Mike Komisarek,0.985315133,527
2011-2012,Regular Season,8470192,Steve Eminger,0.974499312,528
2011-2012,Regular Season,8468114,Douglas Murray,0.967321549,529
2011-2012,Regular Season,8471868,Ryan Russell,0.965709951,530
2011-2012,Regular Season,8476460,Mark Scheifele,0.95962464,531
2011-2012,Regular Season,8475180,Peter Holland,0.955965874,532
2011-2012,Regular Season,8475165,Anton Lander,0.945672978,533
2011-2012,Regular Season,8462225,Filip Kuba,0.940634783,534
2011-2012,Regular Season,8469480,Jeff Woywitka,0.928078289,535
2011-2012,Regular Season,8470609,Steve Bernier,0.925112724,536
2011-2012,Regular Season,8474574,Tyler Myers,0.916290776,537
2011-2012,Regular Season,8459628,Hal Gill,0.911889702,538
2011-2012,Regular Season,8470678,Alexandre Picard,0.907383818,539
2011-2012,Regular Season,8467543,Toby Petersen,0.905701894,540
2011-2012,Regular Season,8474090,Brendan Smith,0.902726207,541
2011-2012,Regular Season,8470280,Ben Eager,0.87218329,542
2011-2012,Regular Season,8475692,Mats Zuccarello,0.866548037,543
2011-2012,Regular Season,8471239,Cory Schneider,0.861680595,544
2011-2012,Regular Season,8467496,Andrei Markov,0.838386108,545
2011-2012,Regular Season,8471636,Tim Sestito,0.826101162,546
2011-2012,Regular Season,8474113,TJ Brennan,0.825650587,547
2011-2012,Regular Season,8467391,Jason LaBarbera,0.816021998,548
2011-2012,Regular Season,8469684,Milan Jurcina,0.805158516,549
2011-2012,Regular Season,8471840,Brett Sutter,0.789655798,550
2011-2012,Regular Season,8470724,Kyle Quincey,0.788970009,551
2011-2012,Regular Season,8475722,Jason Zucker,0.777301832,552
2011-2012,Regular Season,8474220,Jerome Samson,0.765198994,553
2011-2012,Regular Season,8474139,Maxime Macenauer,0.759644821,554
2011-2012,Regular Season,8459687,Scott Nichol,0.756070291,555
2011-2012,Regular Season,8468101,Radek Martinek,0.751748377,556
2011-2012,Regular Season,8475160,Kyle Clifford,0.737665193,557
2011-2012,Regular Season,8470329,Chris Campoli,0.733903645,558
2011-2012,Regular Season,8475455,Brenden Dillon,0.727896352,559
2011-2012,Regular Season,8471885,Chad Rau,0.724830098,560
2011-2012,Regular Season,8474616,Patrice Cormier,0.716139779,561
2011-2012,Regular Season,8473999,Nick Palmieri,0.699516694,562
2011-2012,Regular Season,8470774,Bruno Gervais,0.699110413,563
2011-2012,Regular Season,8475757,Brett Bulmer,0.697866196,564
2011-2012,Regular Season,8473682,Andrew Ebbett,0.68518176,565
2011-2012,Regular Season,8471451,Aaron Gagnon,0.684461948,566
2011-2012,Regular Season,8469765,Marc-Andre Bergeron,0.681710567,567
2011-2012,Regular Season,8474705,Mark Olver,0.66678543,568
2011-2012,Regular Season,8474715,Cam Atkinson,0.663918273,569
2011-2012,Regular Season,8472410,Stephen Gionta,0.658379323,570
2011-2012,Regular Season,8467580,Mark Eaton,0.638626056,571
2011-2012,Regular Season,8474610,Zac Dalpe,0.636968098,572
2011-2012,Regular Season,8474062,Riley Nash,0.636493609,573
2011-2012,Regular Season,8467478,Kent Huskins,0.630937531,574
2011-2012,Regular Season,8465914,Francis Bouillon,0.629825418,575
2011-2012,Regular Season,8475264,Roman Horak,0.624533587,576
2011-2012,Regular Season,8470301,Andre Deveaux,0.620145846,577
2011-2012,Regular Season,8466371,John Madden,0.617868347,578
2011-2012,Regular Season,8475325,Jordan Nolan,0.612683603,579
2011-2012,Regular Season,8471715,Ondrej Pavelec,0.601604256,580
2011-2012,Regular Season,8473927,Brad Mills,0.595312618,581
2011-2012,Regular Season,8471657,Cody McLeod,0.588113816,582
2011-2012,Regular Season,8460703,Tim Thomas,0.586747082,583
2011-2012,Regular Season,8470755,Brad Richardson,0.584129107,584
2011-2012,Regular Season,8475102,Travis Turnbull,0.577579879,585
2011-2012,Regular Season,8474642,Lance Bouma,0.577352641,586
2011-2012,Regular Season,8474149,Evgenii Dadonov,0.555163278,587
2011-2012,Regular Season,8475148,Tim Erixon,0.5546235,588
2011-2012,Regular Season,8475799,Nino Niederreiter,0.542697393,589
2011-2012,Regular Season,8464984,Josh Green,0.542467213,590
2011-2012,Regular Season,8471219,Al Montoya,0.538550374,591
2011-2012,Regular Season,8470672,Ryan O'Byrne,0.516751143,592
2011-2012,Regular Season,8473898,Paul Szczechura,0.511637503,593
2011-2012,Regular Season,8476244,Raphael Diaz,0.504642803,594
2011-2012,Regular Season,8473942,Trevor Smith,0.499455015,595
2011-2012,Regular Season,8473569,Jan Mursak,0.497655855,596
2011-2012,Regular Season,8471365,Steven Zalewski,0.489063025,597
2011-2012,Regular Season,8474739,Tommy Wingels,0.487345194,598
2011-2012,Regular Season,8471483,Kyle Wilson,0.470476,599
2011-2012,Regular Season,8474049,Akim Aliu,0.467773757,600
2011-2012,Regular Season,8474697,Mark Borowiecki,0.463200954,601
2011-2012,Regular Season,8468498,Brooks Orpik,0.416857118,602
2011-2012,Regular Season,8471352,Jake Dowell,0.414747393,603
2011-2012,Regular Season,8475768,Jaden Schwartz,0.406365739,604
2011-2012,Regular Season,8474134,Yannick Weber,0.396733591,605
2011-2012,Regular Season,8473466,Ryan White,0.389093282,606
2011-2012,Regular Season,8475792,Brett Connolly,0.387809282,607
2011-2012,Regular Season,8475679,Jarod Palmer,0.37526937,608
2011-2012,Regular Season,8469755,Brandon Segal,0.367932784,609
2011-2012,Regular Season,8468505,Steve Ott,0.359198358,610
2011-2012,Regular Season,8475188,Brayden McNabb,0.353382489,611
2011-2012,Regular Season,8473647,Frédéric St-Denis,0.353337141,612
2011-2012,Regular Season,8471268,Victor Oreskovich,0.350856781,613
2011-2012,Regular Season,8476116,Ryan Garbutt,0.349781679,614
2011-2012,Regular Season,8468695,Matthew Lombardi,0.348159556,615
2011-2012,Regular Season,8470697,Philippe Dupuis,0.343748892,616
2011-2012,Regular Season,8470666,Daniel Carcillo,0.343628789,617
2011-2012,Regular Season,8475690,Christopher Tanev,0.336905041,618
2011-2012,Regular Season,8471299,Peter Regin,0.333803795,619
2011-2012,Regular Season,8464999,Mathieu Garon,0.330447886,620
2011-2012,Regular Season,8470611,Eric Fehr,0.327341583,621
2011-2012,Regular Season,8471261,Dane Byers,0.31918992,622
2011-2012,Regular Season,8476466,Sven Baertschi,0.318474073,623
2011-2012,Regular Season,8474719,Teemu Hartikainen,0.310606591,624
2011-2012,Regular Season,8475179,Dmitry Kulikov,0.295828579,625
2011-2012,Regular Season,8474634,Evgeny Grachev,0.28954073,626
2011-2012,Regular Season,8474681,Andrei Loktionov,0.288532718,627
2011-2012,Regular Season,8471734,Jonathan Quick,0.286820769,628
2011-2012,Regular Season,8471719,Matt Kassian,0.286411766,629
2011-2012,Regular Season,8474606,Colby Robak,0.286303481,630
2011-2012,Regular Season,8471321,Brett Carson,0.275049853,631
2011-2012,Regular Season,8470816,Jay Rosehill,0.272458441,632
2011-2012,Regular Season,8475220,Marcus Foligno,0.268907545,633
2011-2012,Regular Season,8471419,Mark Mancari,0.258605449,634
2011-2012,Regular Season,8472394,Peter Harrold,0.248343172,635
2011-2012,Regular Season,8474195,Maksim Mayorov,0.246621401,636
2011-2012,Regular Season,8473867,Greg Rallo,0.245850904,637
2011-2012,Regular Season,8471695,Tuukka Rask,0.24450546,638
2011-2012,Regular Season,8475214,Jeremy Morin,0.238272772,639
2011-2012,Regular Season,8471760,Cody Bass,0.234779599,640
2011-2012,Regular Season,8468011,Ryan Miller,0.231990292,641
2011-2012,Regular Season,8466181,Kristian Huselius,0.228915947,642
2011-2012,Regular Season,8467977,Brian McGrattan,0.218032484,643
2011-2012,Regular Season,8471450,Brandon Yip,0.217668173,644
2011-2012,Regular Season,8475162,Mat Clark,0.215527844,645
2011-2012,Regular Season,8468463,Mathieu Darche,0.201791361,646
2011-2012,Regular Season,8474519,Jack Hillen,0.198590238,647
2011-2012,Regular Season,8471231,Kyle Chipchura,0.193900779,648
2011-2012,Regular Season,8474682,Dustin Tokarski,0.192669098,649
2011-2012,Regular Season,8471762,Chris VandeVelde,0.192277297,650
2011-2012,Regular Season,8470737,Brett Sterling,0.185088915,651
2011-2012,Regular Season,8475283,Lane MacDermid,0.181990037,652
2011-2012,Regular Season,8471846,Kris Fredheim,0.179448358,653
2011-2012,Regular Season,8471670,Guillaume Latendresse,0.169234387,654
2011-2012,Regular Season,8474153,Michal Repik,0.167968738,655
2011-2012,Regular Season,8469120,Raitis Ivanans,0.163634352,656
2011-2012,Regular Season,8468510,Jeff Taffe,0.159959654,657
2011-2012,Regular Season,8471220,Rostislav Olesz,0.159089416,658
2011-2012,Regular Season,8474145,Robert Bortuzzo,0.154622027,659
2011-2012,Regular Season,8470644,Colin McDonald,0.154622009,660
2011-2012,Regular Season,8470719,Alexandre Bolduc,0.153132078,661
2011-2012,Regular Season,8474604,Aaron Ness,0.151326365,662
2011-2012,Regular Season,8475159,Carl Klingberg,0.145181101,663
2011-2012,Regular Season,8474679,Gustav Nyquist,0.143490844,664
2011-2012,Regular Season,8468493,Ron Hainsey,0.135309604,665
2011-2012,Regular Season,8476792,Torey Krug,0.135004997,666
2011-2012,Regular Season,8474201,Pierre-Cedric Labrie,0.129773502,667
2011-2012,Regular Season,8468481,Rick DiPietro,0.123975392,668
2011-2012,Regular Season,8471817,Ryan Reaves,0.123761747,669
2011-2012,Regular Season,8471996,Bracken Kearns,0.123657368,670
2011-2012,Regular Season,8474029,Cade Fairchild,0.123317838,671
2011-2012,Regular Season,8474077,Carson McMillan,0.122226086,672
2011-2012,Regular Season,8472424,Ryan Hamilton,0.109163162,673
2011-2012,Regular Season,8473492,Matt Beleskey,0.100099408,674
2011-2012,Regular Season,8474168,Joakim Andersson,0.098051281,675
2011-2012,Regular Season,8471697,Niclas Bergfors,0.098040254,676
2011-2012,Regular Season,8473614,Richard Bachman,0.096733202,677
2011-2012,Regular Season,8474884,Mike Hoffman,0.096090517,678
2011-2012,Regular Season,8475254,Gabriel Dumont,0.095208856,679
2011-2012,Regular Season,8474050,Brett MacLean,0.09353174,680
2011-2012,Regular Season,8474649,Tomas Kundratek,0.089470711,681
2011-2012,Regular Season,8474048,Keith Aulie,0.088230435,682
2011-2012,Regular Season,8474035,Bill Sweatt,0.085295987,683
2011-2012,Regular Season,8458541,Steve Staios,0.083330809,684
2011-2012,Regular Season,8473565,Brian Strait,0.07666408,685
2011-2012,Regular Season,8472262,Clay Wilson,0.075870678,686
2011-2012,Regular Season,8466142,Eric Brewer,0.070572799,687
2011-2012,Regular Season,8473913,Sean Collins,0.067938654,688
2011-2012,Regular Season,8474691,Philippe Cornet,0.065115152,689
2011-2012,Regular Season,8469516,Brendan Bell,0.06380649,690
2011-2012,Regular Season,8474587,Greg Nemisz,0.060704216,691
2011-2012,Regular Season,8471490,Adam Cracknell,0.059667215,692
2011-2012,Regular Season,8474566,Nikita Filatov,0.052807835,693
2011-2012,Regular Season,8474025,Eric Tangradi,0.051964533,694
2011-2012,Regular Season,8475268,Gabriel Bourque,0.049167485,695
2011-2012,Regular Season,8476225,Mike Connolly,0.03317412,696
2011-2012,Regular Season,8471750,Ben Bishop,0.026055966,697
2011-2012,Regular Season,8473503,James Reimer,0.020187791,698
2011-2012,Regular Season,8473444,Jon Matsumoto,0.017886908,699
2011-2012,Regular Season,8468584,Jon Disalvatore,0.01775531,700
2011-2012,Regular Season,8473972,Jonas Hiller,0.017061576,701
2011-2012,Regular Season,8471331,Kevin Porter,0.014998456,702
2011-2012,Regular Season,8473589,Chris Summers,0.013905814,703
2011-2012,Regular Season,8471821,Matt Watkins,0.009272437,704
2011-2012,Regular Season,8473541,Jonathan Bernier,0.002320921,705
2011-2012,Regular Season,8460612,Marty Turco,0,706
2011-2012,Regular Season,8468540,Dan Ellis,0,707
2011-2012,Regular Season,8474128,Milan Kytnar,0,708
2011-2012,Regular Season,8474597,Cody Goloubef,0,709
2011-2012,Regular Season,8474607,Max Sauve,0,710
2011-2012,Regular Season,8475195,Anders Nilsson,0,711
2011-2012,Regular Season,8475671,Matt Fraser,0,712
2011-2012,Regular Season,8468224,Sean Avery,-0.000462537,713
2011-2012,Regular Season,8470838,Andrew Joudrey,-0.001493403,714
2011-2012,Regular Season,8470988,Bryan Rodney,-0.002393076,715
2011-2012,Regular Season,8473501,Ty Wishart,-0.011339708,716
2011-2012,Regular Season,8468778,Colton Orr,-0.014497725,717
2011-2012,Regular Season,8467913,Alex Auld,-0.019613422,718
2011-2012,Regular Season,8467910,Nolan Yonkman,-0.020204162,719
2011-2012,Regular Season,8470636,Josh Hennessy,-0.020961614,720
2011-2012,Regular Season,8470104,Tom Gilbert,-0.021297926,721
2011-2012,Regular Season,8474074,Paul Postma,-0.023770656,722
2011-2012,Regular Season,8476438,Brandon Saad,-0.024051126,723
2011-2012,Regular Season,8465056,Trent Whitfield,-0.025261344,724
2011-2012,Regular Season,8474045,Zach Hamill,-0.025352041,725
2011-2012,Regular Season,8473523,Jhonas Enroth,-0.027859871,726
2011-2012,Regular Season,8474038,Paul Byron,-0.031317798,727
2011-2012,Regular Season,8475602,Casey Wellman,-0.0313983,728
2011-2012,Regular Season,8467453,Andrew Raycroft,-0.033946194,729
2011-2012,Regular Season,8475236,Cody Eakin,-0.039607926,730
2011-2012,Regular Season,8470685,Alexander Sulzer,-0.045020142,731
2011-2012,Regular Season,8467335,Mark Bell,-0.047079876,732
2011-2012,Regular Season,8471694,Kenndal McArdle,-0.048469812,733
2011-2012,Regular Season,8475097,Brad Thiessen,-0.052397745,734
2011-2012,Regular Season,8467579,Trevor Gillies,-0.052889591,735
2011-2012,Regular Season,8474535,Chris Mueller,-0.05428598,736
2011-2012,Regular Season,8470074,Jeff Deslauriers,-0.058341322,737
2011-2012,Regular Season,8468789,Jason Williams,-0.061389258,738
2011-2012,Regular Season,8474690,Kevin Poulin,-0.061438159,739
2011-2012,Regular Season,8474749,Matt Bartkowski,-0.066593714,740
2011-2012,Regular Season,8467928,Doug Janik,-0.068284356,741
2011-2012,Regular Season,8474089,Brad Malone,-0.069008203,742
2011-2012,Regular Season,8475173,Scott Glennie,-0.070402608,743
2011-2012,Regular Season,8470294,DJ King,-0.071849229,744
2011-2012,Regular Season,8474383,Joel Rechlicz,-0.073946198,745
2011-2012,Regular Season,8471314,Mike Lundin,-0.074338723,746
2011-2012,Regular Season,8470140,Kari Lehtonen,-0.07552334,747
2011-2012,Regular Season,8471428,Pierre-Luc Letourneau-Leblond,-0.077925833,748
2011-2012,Regular Season,8473592,Vladimir Zharkov,-0.079574558,749
2011-2012,Regular Season,8471741,Teemu Laakso,-0.080871025,750
2011-2012,Regular Season,8462161,Brent Johnson,-0.08583902,751
2011-2012,Regular Season,8471730,Evan Brophey,-0.086997131,752
2011-2012,Regular Season,8473610,Bobby Sanguinetti,-0.088366527,753
2011-2012,Regular Season,8475215,Robin Lehner,-0.096827132,754
2011-2012,Regular Season,8474550,Antti Niemi,-0.097964639,755
2011-2012,Regular Season,8474046,Alex Plante,-0.098753101,756
2011-2012,Regular Season,8474552,Fabian Brunnstrom,-0.101414844,757
2011-2012,Regular Season,8467959,Sebastien Caron,-0.102504132,758
2011-2012,Regular Season,8470777,Francis Wathier,-0.10583503,759
2011-2012,Regular Season,8470061,Derek Meech,-0.113376673,760
2011-2012,Regular Season,8475104,Evan Oberg,-0.119205909,761
2011-2012,Regular Season,8475191,Reilly Smith,-0.121529358,762
2011-2012,Regular Season,8476819,Jeremy Welsh,-0.122949263,763
2011-2012,Regular Season,8474628,Michael Stone,-0.12505109,764
2011-2012,Regular Season,8476459,Mika Zibanejad,-0.126829187,765
2011-2012,Regular Season,8474500,Derek Whitmore,-0.128837953,766
2011-2012,Regular Season,8475772,Riley Sheahan,-0.134826142,767
2011-2012,Regular Season,8474095,Dana Tyrell,-0.135471746,768
2011-2012,Regular Season,8468636,Greg Zanon,-0.139149035,769
2011-2012,Regular Season,8474651,Braden Holtby,-0.141367346,770
2011-2012,Regular Season,8474765,Anders Lindback,-0.141985905,771
2011-2012,Regular Season,8462052,Brian Boucher,-0.142472438,772
2011-2012,Regular Season,8475218,Mattias Ekholm,-0.146837794,773
2011-2012,Regular Season,8474163,Kevin Marshall,-0.147286713,774
2011-2012,Regular Season,8470645,Corey Crawford,-0.148718207,775
2011-2012,Regular Season,8476457,Adam Larsson,-0.155917288,776
2011-2012,Regular Season,8474192,Matt Frattin,-0.157669436,777
2011-2012,Regular Season,8475252,Matt Hackett,-0.157728961,778
2011-2012,Regular Season,8470780,Mark Flood,-0.162870779,779
2011-2012,Regular Season,8471856,Joe Vitale,-0.167656923,780
2011-2012,Regular Season,8473921,Joe Piskula,-0.171167545,781
2011-2012,Regular Season,8462147,Miikka Kiprusoff,-0.17190295,782
2011-2012,Regular Season,8469152,Ty Conklin,-0.186118331,783
2011-2012,Regular Season,8470005,Mark Cullen,-0.189604337,784
2011-2012,Regular Season,8471709,Marc-Edouard Vlasic,-0.189692075,785
2011-2012,Regular Season,8473539,Carl Sneep,-0.192276279,786
2011-2012,Regular Season,8473511,David McIntyre,-0.194063006,787
2011-2012,Regular Season,8476224,Chay Genoway,-0.197567946,788
2011-2012,Regular Season,8473414,Leland Irving,-0.201729476,789
2011-2012,Regular Season,8474013,Ian Cole,-0.202696832,790
2011-2012,Regular Season,8471978,Brett Festerling,-0.211436839,791
2011-2012,Regular Season,8459140,Nikolai Khabibulin,-0.213000147,792
2011-2012,Regular Season,8473432,Derek Dorsett,-0.215197211,793
2011-2012,Regular Season,8470661,Jean-Francois Jacques,-0.216809287,794
2011-2012,Regular Season,8475431,Henrik Karlsson,-0.236573162,795
2011-2012,Regular Season,8471306,Thomas Greiss,-0.238155143,796
2011-2012,Regular Season,8476211,Carter Camper,-0.238686728,797
2011-2012,Regular Season,8474034,Patrick Maroon,-0.238701234,798
2011-2012,Regular Season,8475248,Alexander Urbom,-0.251869706,799
2011-2012,Regular Season,8470687,Zack Stortini,-0.253037921,800
2011-2012,Regular Season,8473992,Justin Falk,-0.254648517,801
2011-2012,Regular Season,8460535,Jose Theodore,-0.259251537,802
2011-2012,Regular Season,8475151,Kyle Palmieri,-0.264602613,803
2011-2012,Regular Season,8471701,Joe Finley,-0.268415436,804
2011-2012,Regular Season,8472368,Chris Conner,-0.277085562,805
2011-2012,Regular Season,8467428,Krys Barch,-0.278863954,806
2011-2012,Regular Season,8469548,Ray Emery,-0.2805553,807
2011-2012,Regular Season,8473908,Kevin Westgarth,-0.285205493,808
2011-2012,Regular Season,8467408,Matt Walker,-0.28540386,809
2011-2012,Regular Season,8474042,Cody Almond,-0.296278915,810
2011-2012,Regular Season,8473461,Steve Mason,-0.302931612,811
2011-2012,Regular Season,8462044,Jean-Sebastien Giguere,-0.30763518,812
2011-2012,Regular Season,8468881,Jason Jaffray,-0.312591086,813
2011-2012,Regular Season,8470860,Jaroslav Halak,-0.313088188,814
2011-2012,Regular Season,8470880,Brian Elliott,-0.314249504,815
2011-2012,Regular Season,8468598,Lubomir Visnovsky,-0.314397888,816
2011-2012,Regular Season,8473493,Ben Maxwell,-0.316404439,817
2011-2012,Regular Season,8470896,Steve MacIntyre,-0.319373552,818
2011-2012,Regular Season,8474585,Tyler Cuma,-0.322877054,819
2011-2012,Regular Season,8474774,Dalton Prout,-0.32469802,820
2011-2012,Regular Season,8474146,Spencer Machacek,-0.329327125,821
2011-2012,Regular Season,8473722,John Scott,-0.336957677,822
2011-2012,Regular Season,8470121,Matt Greene,-0.338096898,823
2011-2012,Regular Season,8470986,Darryl Boyce,-0.340159696,824
2011-2012,Regular Season,8475650,Brandon Bollig,-0.340568055,825
2011-2012,Regular Season,8473575,Semyon Varlamov,-0.342182069,826
2011-2012,Regular Season,8475155,Simon Despres,-0.366465948,827
2011-2012,Regular Season,8466141,Roberto Luongo,-0.372054061,828
2011-2012,Regular Season,8470905,Randy Jones,-0.37232683,829
2011-2012,Regular Season,8475430,Brandon Manning,-0.376147736,830
2011-2012,Regular Season,8474518,Davis Drewiske,-0.378454824,831
2011-2012,Regular Season,8475231,Casey Cizikas,-0.382820861,832
2011-2012,Regular Season,8471710,Taylor Chorney,-0.387697479,833
2011-2012,Regular Season,8464981,Cory Sarich,-0.394063905,834
2011-2012,Regular Season,8473456,Rhett Rakhshani,-0.410363407,835
2011-2012,Regular Season,8475177,Calvin de Haan,-0.414755386,836
2011-2012,Regular Season,8472361,Bill Thomas,-0.418126609,837
2011-2012,Regular Season,8466309,Mike Mottau,-0.439023361,838
2011-2012,Regular Season,8469732,Joey MacDonald,-0.442387094,839
2011-2012,Regular Season,8471634,Ryan Shannon,-0.44293163,840
2011-2012,Regular Season,8475603,Ben Holmstrom,-0.453483329,841
2011-2012,Regular Season,8473607,Michal Neuvirth,-0.458434225,842
2011-2012,Regular Season,8474685,Matt Calvert,-0.480096946,843
2011-2012,Regular Season,8474666,David Ullstrom,-0.481421571,844
2011-2012,Regular Season,8470320,Cam Ward,-0.481757797,845
2011-2012,Regular Season,8470615,Marc-Antoine Pouliot,-0.488462812,846
2011-2012,Regular Season,8468166,Curtis Sanford,-0.494267285,847
